,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,khO,khE,H,sigmaE,sigmaB,kS,s,xi,xieff,sigmaEkh,sigmaBkh,skh,xieffkh
72,15.471945988583483,-0.12829166414984983,1.0,0.0,5.890938635990755,0.6081588127790467,0.6066351472399429,1.8342490253311245,1.3556117538700672,2.4356129492678487,-0.6873219865168914,5.890938635990755,5.907898289344169,0.9949910871431468,0.006555245982408848,0.0,1.2777690263853425,0.0,-1.6117187606952006,-1.6117187606952006,0.0,0.0,0.0,-1.6117187606952006
73,15.468352685488556,-0.1282893102301651,1.0,0.0,6.05887596374792,0.6361679319215023,0.6345007431688124,1.8860802679019801,1.3848568184594034,2.485297509267422,-0.7149415944054421,6.05887596374792,6.076373650867957,0.994760593863659,0.0066240872896571375,0.0,1.3209306791449744,0.0,-1.6120626287060724,-1.6120626287060724,0.0,0.0,0.0,-1.6120626287060724
74,15.464545850539844,-0.1282870158217862,1.0,0.0,6.242042164199872,0.6658420292409842,0.6640157428209233,1.9425775841470716,1.4151015679568282,2.5352305935102186,-0.7438448133264881,6.242042164199872,6.260128987830072,0.9945164079564128,0.006692737770033834,0.0,1.3678934875074966,0.0,-1.6124296039192234,-1.6124296039192234,0.0,0.0,0.0,-1.6124296039192234
75,15.460593182216183,-0.12828483218554437,1.0,0.0,6.438066563664102,0.6966534284723926,0.6946542789896438,2.003016469346551,1.4457986724231613,2.5843036611844563,-0.7734481086055344,6.438066563664102,6.456786454256369,0.9942628721256164,0.006759715326334762,0.0,1.4180666435191969,0.0,-1.6128133185654236,-1.6128133185654236,0.0,0.0,0.0,-1.6128133185654236
76,15.460412542497055,-0.12828473693522022,1.0,0.0,6.4388874337720186,0.698061543392584,0.6960543072167955,2.0058227128948043,1.4405419688868202,2.575738493911983,-0.773105626748921,6.4388874337720186,6.463493551192678,0.9942512854593561,0.006748447947390619,0.0,1.4187562481781113,0.0,-1.6128309162299836,-1.6128309162299836,0.0,0.0,0.0,-1.6128309162299836
77,15.46023190291178,-0.1282846420688851,1.0,0.0,6.447085069939729,0.6994696583127753,0.6974543191286027,2.0086328552432136,1.4412011920180303,2.5767250422011134,-0.7742555564864843,6.447085069939729,6.471725207031639,0.9942396988121535,0.006749835407933176,0.0,1.4209069748891796,0.0,-1.6128485191014605,-1.6128485191014605,0.0,0.0,0.0,-1.6128485191014605
78,15.459949198255593,-0.1282844943677294,1.0,0.0,6.461230883422995,0.7016733891299978,0.6996453358120919,2.013038628138502,1.4432642946969478,2.5799290443980443,-0.7763151885380881,6.461230883422995,6.485929735217266,0.9942215654890941,0.006754206086201665,0.0,1.424534727619589,0.0,-1.6128760783897995,-1.6128760783897995,0.0,0.0,0.0,-1.6128760783897995
79,15.45914939404183,-0.12828408152134171,1.0,0.0,6.501461457762253,0.7079080124841876,0.7058437728816565,2.0255550725159193,1.4491187881341883,2.588975474706865,-0.7821386813111806,6.501461457762253,6.52632736529802,0.9941702643303283,0.006766534627378686,0.0,1.4348484302472102,0.0,-1.6129541151554367,-1.6129541151554367,0.0,0.0,0.0,-1.6129541151554367
80,15.457623303901283,-0.12828331393308537,1.0,0.0,6.57907178311774,0.7198042252804392,0.7176700516628721,2.049652059481544,1.4603465956040815,2.6061389346022144,-0.7932319688780586,6.57907178311774,6.604260261534904,0.9940723780849751,0.0067898778110248225,0.0,1.4547319030049186,0.0,-1.6131032905800078,-1.6131032905800078,0.0,0.0,0.0,-1.6131032905800078
81,15.455373832383454,-0.1282822290384678,1.0,0.0,6.695380374110551,0.7373394840774972,0.7351001030414533,2.0856907660446327,1.476928784139104,2.631042087410288,-0.8095113656880961,6.695380374110551,6.721052988376477,0.9939280938637901,0.00682364536351166,0.0,1.4845088281619745,0.0,-1.6133238137452208,-1.6133238137452208,0.0,0.0,0.0,-1.6133238137452208
82,15.452528510881388,-0.128280932211433,1.0,0.0,6.845662345596327,0.7595197662313625,0.757143684633485,2.1321773435747877,1.4978595711897542,2.6617203390003827,-0.8299487124477801,6.845662345596327,6.871961771453264,0.9937455926957299,0.00686508881389499,0.0,1.522962371122768,0.0,-1.6136037879605307,-1.6136037879605307,0.0,0.0,0.0,-1.6136037879605307
83,15.449241063816503,-0.12827953215730925,1.0,0.0,7.023663155708542,0.785146842407848,0.7826077768005397,2.187168482266064,1.5219146205654217,2.6959388025159283,-0.853318499144063,7.023663155708542,7.050706799930489,0.9935347354635051,0.00691112682077206,0.0,1.5684965393356713,0.0,-1.6139286274860853,-1.6139286274860853,0.0,0.0,0.0,-1.6139286274860853
84,15.445642535176127,-0.12827811158805918,1.0,0.0,7.223910572610738,0.8131992430356538,0.8104755738731986,2.248977287229838,1.5480561411056946,2.731870016467408,-0.8785753147102067,7.223910572610738,7.251793706666608,0.9933039279616933,0.006959271646524259,0.0,1.6197256661397155,0.0,-1.6142857686480203,-1.6142857686480203,0.0,0.0,0.0,-1.6142857686480203
85,15.441830158217993,-0.1282767240416309,1.0,0.0,7.442317482804224,0.8429190277776442,0.8399927192277823,2.316350111902156,1.5755284812235628,2.768232555335575,-0.904940882872322,7.442317482804224,7.471118876847621,0.9930594070311528,0.007007805423485734,0.0,1.6756238369916028,0.0,-1.614665788539361,-1.614665788539361,0.0,0.0,0.0,-1.614665788539361
86,15.4378717219661,-0.12827540034565313,1.0,0.0,7.676057624901875,0.8737777591504189,0.8706333553884777,2.388423095217833,1.6038197492231943,2.8042023492391683,-0.9318698846203496,7.676057624901875,7.705844695822448,0.9928055207281713,0.007055645536133775,0.0,1.7354891779961346,0.0,-1.615062034651683,-1.615062034651683,0.0,0.0,0.0,-1.615062034651683
87,15.4376908234765,-0.1282753425292266,1.0,0.0,7.6770364066832775,0.8751879947053807,0.872033436851902,2.391769424140179,1.5984660350189477,2.7950608207033873,-0.931404543808765,7.6770364066832775,7.71384991393305,0.9927939183149009,0.0070440859690177274,0.0,1.7364631703352742,0.0,-1.6150801813299809,-1.6150801813299809,0.0,0.0,0.0,-1.6150801813299809
88,15.437509925068275,-0.12827528493894466,1.0,0.0,7.686811033859806,0.8765982302603424,0.873433501953199,2.3951204022876693,1.5990265330195994,2.795472805450461,-0.9324311823027304,7.686811033859806,7.723674764069111,0.9927823159139577,0.007044699145271808,0.0,1.7390488111781246,0.0,-1.6150983312597353,-1.6150983312597353,0.0,0.0,0.0,-1.6150983312597353
89,15.43722681708706,-0.1282751952609852,1.0,0.0,7.703677994590679,0.8788052655470769,0.875624587518929,2.400374069544713,1.6009363104632424,2.7977813498403683,-0.9342976146569958,7.703677994590679,7.740628400893083,0.9927641580407334,0.007047779721452759,0.0,1.7433851249404315,0.0,-1.6151267426160696,-1.6151267426160696,0.0,0.0,0.0,-1.6151267426160696
90,15.436425881408324,-0.12827494450932703,1.0,0.0,7.7516469159966865,0.8850491575341426,0.881823139315761,2.4152991216131623,1.606367540684515,2.8043190293591604,-0.9395732961339428,7.7516469159966865,7.788843907871825,0.9927127879976763,0.007056497883543865,0.0,1.755715562727796,0.0,-1.6152071633939111,-1.6152071633939111,0.0,0.0,0.0,-1.6152071633939111
91,15.434897641656388,-0.1282744779272523,1.0,0.0,7.844185014225407,0.8969629615310392,0.8936495410172494,2.4440329935088094,1.616829154646773,2.816794523607608,-0.9496164636208849,7.844185014225407,7.881858043266195,0.9926147707362162,0.007073111806556673,0.0,1.7794968379077627,0.0,-1.6153607838229114,-1.6153607838229114,0.0,0.0,0.0,-1.6153607838229114
92,15.432645004716194,-0.1282738175862487,1.0,0.0,7.982864490033535,0.9145240759597584,0.9110796939942324,2.487006290061118,1.6323736841777794,2.8350156104751205,-0.9643364251701347,7.982864490033535,8.021251753027212,0.9924702931883228,0.007097334915583599,0.0,1.8151352927209694,0.0,-1.61558762094238,-1.61558762094238,0.0,0.0,0.0,-1.61558762094238
93,15.4297956721583,-0.12827302675166125,1.0,0.0,8.16205221282774,0.9367370379198994,0.9331233691850859,2.5424377609834625,1.6521309919963332,2.85761051141214,-0.9827815452089457,8.16205221282774,8.201363794904589,0.992287546363227,0.007127314793886598,0.0,1.8611977716560504,0.0,-1.6158751969349379,-1.6158751969349379,0.0,0.0,0.0,-1.6158751969349379
94,15.426503570566178,-0.12827217089892748,1.0,0.0,8.374291541858526,0.9624019246561976,0.9585876071829067,2.6080103358335296,1.674995021586645,2.882968650673817,-1.0038221815506598,8.374291541858526,8.414700013896653,0.9920764031439474,0.00716089732604308,0.0,1.9157908993981667,0.0,-1.6162083193948766,-1.6162083193948766,0.0,0.0,0.0,-1.6162083193948766
95,15.422899915076657,-0.1282712999807285,1.0,0.0,8.613058659750696,0.9904958428694417,0.9864556739233268,2.681712743853631,1.6999983368812175,2.9097458830296796,-1.0264961583307033,8.613058659750696,8.654703743962335,0.991845279566078,0.007196298784122044,0.0,1.9772628681889417,0.0,-1.6165739584510332,-1.6165739584510332,0.0,0.0,0.0,-1.6165739584510332
96,15.419082067156449,-0.12827044644889246,1.0,0.0,8.873481079864828,1.0202597946809877,1.015973265029809,2.7620502965959113,1.726412015534952,2.9369816215063342,-1.0500882240150187,8.873481079864828,8.91647800454841,0.9916004202159819,0.007232255814109614,0.0,2.044383896916654,0.0,-1.6169623851731743,-1.6169623851731743,0.0,0.0,0.0,-1.6169623851731743
97,15.415117907786616,-0.1282696291022759,1.0,0.0,9.152189404317483,1.051164592179161,1.0466145465671695,2.847993031002196,1.7537218290978507,2.964044918270212,-1.0740983418111574,9.152189404317483,9.196636530326945,0.9913461787719078,0.007267947958194327,0.0,2.116306616551202,0.0,-1.6173667666371847,-1.6173667666371847,0.0,0.0,0.0,-1.6173667666371847
98,15.414936754552523,-0.1282695933267664,1.0,0.0,9.153356444696275,1.052576877071851,1.0480146015947487,2.851983170519433,1.748328324353358,2.954509443964876,-1.073499025133369,9.153356444696275,9.206190842386212,0.9913345605414399,0.0072562055339599595,0.0,2.117634008186559,0.0,-1.6173852707292513,-1.6173852707292513,0.0,0.0,0.0,-1.6173852707292513
99,15.41475560136886,-0.12826955768441195,1.0,0.0,9.165011120950371,1.0539891619645412,1.0494146402140823,2.855978853502429,1.7488466031970287,2.954528501919536,-1.0743912558512385,9.165011120950371,9.217916905845495,0.991322942319332,0.007256323533443525,0.0,2.12075822339899,0.0,-1.617403776920418,-1.617403776920418,0.0,0.0,0.0,-1.617403776920418
100,15.414472095996436,-0.12826950216978458,1.0,0.0,9.1851221719196,1.056199393596683,1.0516056734450356,2.8622432583308397,1.7506901666243961,2.956224298555157,-1.0760471107895577,9.1851221719196,9.238151155068461,0.9913047597674784,0.007258577698808706,0.0,2.125971382307278,0.0,-1.617432743385995,-1.617432743385995,0.0,0.0,0.0,-1.617432743385995
101,15.41367004108174,-0.12826934685475988,1.0,0.0,9.242316778821506,1.0624522860461232,1.0578040346693807,2.880039572973871,1.7559360376016835,2.961042889718198,-1.0807259742370703,9.242316778821506,9.295696226588362,0.9912533202023383,0.0072649785640935965,0.0,2.140794846145666,0.0,-1.6175147189995929,-1.6175147189995929,0.0,0.0,0.0,-1.6175147189995929
102,15.412139669957336,-0.12826905749129774,1.0,0.0,9.352652030675682,1.0743832180819113,1.0696300251535327,2.9143010824000886,1.7660512703196982,2.9702963715959636,-1.0896261123532538,9.352652030675682,9.406707966838264,0.9911551704535506,0.007277255095431235,0.0,2.1693835387445883,0.0,-1.6176712450660233,-1.6176712450660233,0.0,0.0,0.0,-1.6176712450660233
103,15.40988388829052,-0.12826864709949284,1.0,0.0,9.518002771448295,1.0919695740369482,1.0870595606486126,2.96554124550459,1.7810993111557007,2.9839028398382235,-1.102651393774924,9.518002771448295,9.573073483609056,0.9910104971809865,0.007295284889169747,0.0,2.212226355800143,0.0,-1.617902225359417,-1.617902225359417,0.0,0.0,0.0,-1.617902225359417
104,15.407030563598324,-0.12826815414785722,1.0,0.0,9.731653278204409,1.1142145286082101,1.1091025087698232,3.031636306095381,1.8002446583260914,3.0008801098671656,-1.1189368881088004,9.731653278204409,9.788036893087423,0.9908275014720277,0.0073177607168160635,0.0,2.267600929068004,0.0,-1.6181948164197981,-1.6181948164197981,0.0,0.0,0.0,-1.6181948164197981
105,15.403733820601367,-0.128267618657054,1.0,0.0,9.98471405515293,1.1399165430791278,1.1345660544182339,3.1098237557803365,1.8224110576398553,3.0200355033567194,-1.1374613919200387,9.98471405515293,10.042655187038386,0.9906160683310552,0.007343107128689437,0.0,2.333229757674622,0.0,-1.6185334404219973,-1.6185334404219973,0.0,0.0,0.0,-1.6185334404219973
106,15.400125043489252,-0.12826707129181186,1.0,0.0,10.269407804397293,1.1680513517024875,1.1624335920969795,3.1977057261774107,1.8466458965982235,3.040354165651011,-1.15735755132603,10.269407804397293,10.329104220440668,0.99038462418764,0.007369990896969589,0.0,2.4071230210972776,0.0,-1.6189047689050924,-1.6189047689050924,0.0,0.0,0.0,-1.6189047689050924
107,15.396301722162635,-0.12826653208999456,1.0,0.0,10.5799257810752,1.1978589198013652,1.1919508947745971,3.293500216303869,1.8722219741577586,3.0610993573332967,-1.177982707581188,10.5799257810752,10.641540308298357,0.9901394215731714,0.007397449454745781,0.0,2.487796026339621,0.0,-1.6192988746751416,-1.6192988746751416,0.0,0.0,0.0,-1.6192988746751416
108,15.392331831267292,-0.12826601276963406,1.0,0.0,10.912250987403711,1.2288093085663852,1.2225921547897516,3.3959792380763156,1.8986188190591609,3.0817796976364087,-1.1988896871760881,10.912250987403711,10.97592237521062,0.9898848200030292,0.007424844808088651,0.0,2.5742225499119904,0.0,-1.6197088057330946,-1.6197088057330946,0.0,0.0,0.0,-1.6197088057330946
109,15.388261640112509,-0.12826551943549383,1.0,0.0,11.263719137256494,1.2605417916624497,1.253999516487841,3.504330594916072,1.9254718221460434,3.1020836640113325,-1.2197754486416323,11.263719137256494,11.329570271836467,0.9896237868917397,0.007451775596686061,0.0,2.665721842590457,0.0,-1.6201298050640616,-1.6201298050640616,0.0,0.0,0.0,-1.6201298050640616
110,15.388021818869493,-0.12826549152511657,1.0,0.0,11.265617039754936,1.2624115168246206,1.2558498266047133,3.5108206957666908,1.918273789265072,3.0890450018818196,-1.2187604692944256,11.265617039754936,11.345129290008831,0.9896084064909904,0.007436054301964662,0.0,2.668149246155986,0.0,-1.6201546324258653,-1.6201546324258653,0.0,0.0,0.0,-1.6201546324258653
111,15.387781997678546,-0.1282654637391363,1.0,0.0,11.284586584058188,1.2642812419867915,1.2577001079644714,3.517322715285285,1.9188918406624162,3.0886430554629225,-1.2197154744195393,11.284586584058188,11.364239583416472,0.9895930260994257,0.007435697118295211,0.0,2.673306037292959,0.0,-1.6201794621156884,-1.6201794621156884,0.0,0.0,0.0,-1.6201794621156884
112,15.387431533740427,-0.1282654233560435,1.0,0.0,11.315167780062824,1.2670135752519776,1.26040397520243,3.526845957930412,1.9210688122934416,3.0901140603398067,-1.221430719226765,11.315167780062824,11.39504771069022,0.989570549891021,0.007437680551148783,0.0,2.681305861725242,0.0,-1.620215751294451,-1.620215751294451,0.0,0.0,0.0,-1.620215751294451
113,15.386521589862761,-0.12826531972244445,1.0,0.0,11.395038972503357,1.274107803941906,1.2674240079886343,3.5516916388998485,1.9267515634554342,3.0939646709585484,-1.2258747436175137,11.395038972503357,11.475511750026662,0.9895121927406602,0.007442867102487458,0.0,2.7021944346463425,0.0,-1.6203099954633573,-1.6203099954633573,0.0,0.0,0.0,-1.6203099954633573
114,15.384869774669944,-0.12826513598665837,1.0,0.0,11.541760891228474,1.2869859255220126,1.2801663841879962,3.5972381993364406,1.937170388327606,3.1010583821652205,-1.2339055480174002,11.541760891228474,11.623323292762505,0.9894062575047042,0.0074524033278160606,0.0,2.7405484650949723,0.0,-1.6204811599603275,-1.6204811599603275,0.0,0.0,0.0,-1.6204811599603275
115,15.382506229760523,-0.12826488255853744,1.0,0.0,11.755381025471708,1.305412969184025,1.2983968199073117,3.6634188371169008,1.9521887187249567,3.111258200794545,-1.2452865780388547,11.755381025471708,11.838531184451057,0.9892546774360564,0.007466097101669316,0.0,2.7963749195139362,0.0,-1.620726258416254,-1.620726258416254,0.0,0.0,0.0,-1.620726258416254
116,15.37956866865343,-0.1282645823115292,1.0,0.0,12.026764592908481,1.3283152984647173,1.3210508989542042,3.7473574026916343,1.9709090397951181,3.1238377838205538,-1.2592221863058584,12.026764592908481,12.111934057048618,0.9890662846745827,0.007482979271646599,0.0,2.8672968203107567,0.0,-1.6210311722652915,-1.6210311722652915,0.0,0.0,0.0,-1.6210311722652915
117,15.376209786536851,-0.12826425770246588,1.0,0.0,12.345019600413774,1.354502468362551,1.3469489252662632,3.845674173373871,1.9922786828631216,3.1379514512654825,-1.2748474815055162,12.345019600413774,12.432560218435134,0.9888508721222633,0.007501930284979084,0.0,2.9504872019337713,0.0,-1.6213801964292431,-1.6213801964292431,0.0,0.0,0.0,-1.6213801964292431
118,15.372555859541144,-0.12826392554963822,1.0,0.0,12.700941064001963,1.382989997484618,1.375115505484379,3.955533582357592,2.0153948049479857,3.1528875320419094,-1.2914517144569806,12.700941064001963,12.79113731884256,0.9886165382878938,0.007522012393538471,0.0,3.043559920207354,0.0,-1.6217603158319644,-1.6217603158319644,0.0,0.0,0.0,-1.6217603158319644
119,15.368699351615476,-0.1282635967614594,1.0,0.0,13.087761044010684,1.413057008965968,1.4048365321248195,4.074860578020519,2.0395770017011454,3.1681298149511927,-1.3085176114900905,13.087761044010684,13.180847958984314,0.9883692131596901,0.007542547667604874,0.0,3.1447609055231807,0.0,-1.622161979724878,-1.622161979724878,0.0,0.0,0.0,-1.622161979724878
120,15.364704397160974,-0.1282632777347639,1.0,0.0,13.500835158760038,1.4442034883883859,1.4356167635652393,4.202235995747326,2.064340701956232,3.1833325179374468,-1.3256897677299826,13.500835158760038,13.597013926469742,0.9881130098408158,0.007563083170188068,0.0,3.2528853568544247,0.0,-1.622578546904101,-1.622578546904101,0.0,0.0,0.0,-1.622578546904101
121,15.360614602238941,-0.1282629718479072,1.0,0.0,13.93709674430011,1.4760894648277154,1.4671195301070101,4.336725325903947,2.089347277469594,3.1982748067209874,-1.3427303839451832,13.93709674430011,14.036546353594197,0.9878507248774179,0.007583330218323656,0.0,3.367135920608692,0.0,-1.6230054883016778,-1.6230054883016778,0.0,0.0,0.0,-1.6230054883016778
122,15.360431792030525,-0.12826295863362333,1.0,0.0,13.938883888171638,1.477514741469944,1.4685274823162908,4.342835528334733,2.0837795451609273,3.188111283733951,-1.3417842379003504,13.938883888171638,14.051209929896373,0.9878390009842779,0.007571246685927026,0.0,3.369621969486205,0.0,-1.623024583280053,-1.623024583280053,0.0,0.0,0.0,-1.623024583280053
123,15.360248981840916,-0.12826294545728958,1.0,0.0,13.956730288264378,1.4789400181121728,1.4699354178157833,4.348954267027486,2.0841558201544843,3.1875664439725604,-1.3423385818177196,13.956730288264378,14.069206713114834,0.9878272770954606,0.007570696910286689,0.0,3.3745217396669953,0.0,-1.6230436791848004,-1.6230436791848004,0.0,0.0,0.0,-1.6230436791848004
124,15.359963263965428,-0.1282629249392273,1.0,0.0,13.987484943824894,1.481167613130668,1.4721358765286954,4.358534497922057,2.085779824249668,3.1883922996380583,-1.3434656834868586,13.987484943824894,14.100220544618727,0.9878089535867333,0.007571850810022283,0.0,3.3826155143621186,0.0,-1.6230735264332334,-1.6230735264332334,0.0,0.0,0.0,-1.6230735264332334
125,15.359156352571404,-0.12826286748542431,1.0,0.0,14.074798614449454,1.4874586873090294,1.4783500931532172,4.3857037056973525,2.0903909137541965,3.190763423968961,-1.3466430265190996,14.074798614449454,14.188270169613405,0.987757205184762,0.007575155732482411,0.0,3.4055851125761643,0.0,-1.623157831855963,-1.623157831855963,0.0,0.0,0.0,-1.623157831855963
