,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,H,sigmaE,sigmaB,s,xi,xieff
1725,8.908208462639145,-0.1279167519063851,1.0,0.31697866025481203,1.6442728474834143e+18,51.83299848033191,40.795019490383325,5.212569443262137e+17,35.65383715743575,12.161017384044595,-16.957669118336813,0.5744655883673073,0.0,0.04635338707201617,0.0,-2.783385865416635,-2.743041075397308
1726,8.902706599839995,-0.12791612236563998,1.0,0.3194705184950793,1.6853552599457697e+18,51.87600986274923,40.81972048183395,5.342928446806925e+17,35.82508849481566,12.19523677920938,-17.027956741581225,0.5741136980812128,0.0,0.04650282521080934,0.0,-2.7850781733905188,-2.7445785081097305
1727,8.897506455885443,-0.12791552631017586,1.0,0.32184664744227304,1.725102935332804e+18,51.91666272159648,40.843053084561355,5.469058624154651e+17,35.98789756853977,12.2277341226009,-17.09474606421408,0.5737811068359131,0.0,0.0466446747162123,0.0,-2.7866795539757216,-2.7460328037076343
1728,8.892211538920105,-0.1279149183523187,1.0,0.3242871712859302,1.766512875871587e+18,51.95805667663348,40.866797144832354,5.600470230419307e+17,36.1546276006159,12.260978755062132,-17.163110215664773,0.5734424556801101,0.0,0.046789717896239494,0.0,-2.78831199811954,-2.747514776504037
1729,8.891418960441701,-0.12791482725875494,1.0,0.3246543284686806,1.7727941296115753e+18,51.964252816777375,40.870350117606584,5.620403939664372e+17,36.17966804791891,12.26596853505839,-17.173374585942643,0.5733917642551422,0.0,0.04681148193436444,0.0,-2.788556516523245,-2.7477367098460648
1730,8.89093943738209,-0.12791477213432761,1.0,0.32487652149019347,1.7748944207056015e+18,51.96800158596395,40.872499573498494,5.632497742919454e+17,36.1903540235601,12.260432503229609,-17.178359511729248,0.5733610951211928,0.0,0.046824227690117536,0.0,-2.788704474866967,-2.7478713697883776
1731,8.890475956406823,-0.1279147188458995,1.0,0.32509138688555184,1.7785853366519519e+18,51.97162494442421,40.87457701256948,5.644211076453557e+17,36.20502254465831,12.263344977969124,-17.18435919860191,0.573331452015314,0.0,0.046836976142056584,0.0,-2.788847498167666,-2.7480011640118995
1732,8.88660971144906,-0.12791427401270497,1.0,0.32689022428270276,1.8096664866672428e+18,52.00185017349736,40.89190235006449,5.74285095548352e+17,36.32767381139901,12.28768595280524,-17.234521603150313,0.5730841769550281,0.0,0.04694350562610113,0.0,-2.7900411308761113,-2.7490842282832615
1733,8.883001216582176,-0.12791385832831773,1.0,0.3285796391080252,1.8391520724914002e+18,52.03006047885131,40.90806597436872,5.836430495632759e+17,36.442617511874346,12.310478935470986,-17.28152388870982,0.5728533877003803,0.0,0.04704323196482318,0.0,-2.7911561028251386,-2.7500956561428995
1734,8.87785316775508,-0.12791326444482226,1.0,0.3310075288306736,1.882028341184741e+18,52.07030678868705,40.931114583670514,5.972514349270461e+17,36.60739041996793,12.343123554750528,-17.348886065763097,0.572524134169641,0.0,0.047186007483631665,0.0,-2.7927483055002775,-2.7515395558009588
1735,8.870920364273248,-0.12791246309025217,1.0,0.33431032167637775,1.9413093031579965e+18,52.124506212180926,40.96213304567971,6.160675710428417e+17,36.83076310532394,12.387325966776888,-17.440169020771414,0.5720807355762534,0.0,0.04737921612216893,0.0,-2.79489535164575,-2.7534857977351086
1736,8.864501453244356,-0.1279117195145701,1.0,0.3374026336627823,1.9978137453138417e+18,52.174688419015496,40.99083101882535,6.340035944588835e+17,37.03909885842132,12.428502216280611,-17.525264330226484,0.5716702062737478,0.0,0.04755906370907639,0.0,-2.7968861703569083,-2.755289579186734
1737,8.858082579568835,-0.1279109743798048,1.0,0.34052832336624117,2.0559172287112543e+18,52.224870625850066,41.019508390824306,6.52448361051159e+17,37.24890565818432,12.469922615138817,-17.61091492214078,0.5712596817429323,0.0,0.04773983731503037,0.0,-2.798879792932878,-2.7570950855215526
1738,8.852711388919536,-0.1279103496606434,1.0,0.3431697708966011,2.1057981507090867e+18,52.26686236102391,41.04348936364142,6.682838234688063e+17,37.42560640454979,12.504772321249341,-17.68301328339177,0.570916164506741,0.0,0.04789182011891184,0.0,-2.800550186102086,-2.758607232743698
1739,8.847340224526308,-0.12790972384419902,1.0,0.34583505948464766,2.1568558998197304e+18,52.308854096197756,41.067455911644124,6.844937519158947e+17,37.60334961054777,12.539796300913743,-17.755501972249256,0.5705726506245442,0.0,0.048044455827822234,0.0,-2.8022225501036124,-2.7601205883505973
1740,8.84143850856776,-0.1279090349392014,1.0,0.34879138067160886,2.2143464046141778e+18,52.354993917855104,41.093773324383505,7.027469920158998e+17,37.79985990547208,12.578482196162566,-17.835603251221507,0.5701952071465232,0.0,0.048212925078497816,0.0,-2.8040623924942203,-2.76178483169204
1741,8.835304625390862,-0.12790831751856077,1.0,0.351895107586892,2.275678489082003e+18,52.4029490945639,41.12110773012578,7.222211075941156e+17,38.00545196633463,12.618915440515714,-17.919360244260854,0.5698029175949784,0.0,0.04838886496068884,0.0,-2.8059771538735627,-2.7635160998262016
1742,8.830329587154244,-0.12790773457491583,1.0,0.35443597404122107,2.3266348094603167e+18,52.441844528942056,41.14326427433719,7.384016217038195e+17,38.17322069583204,12.651879104896633,-17.98767344771575,0.569484743027937,0.0,0.04853219970062705,0.0,-2.807532074846146,-2.764921451563613
1743,8.825354571609953,-0.12790715068064842,1.0,0.35699808082742945,2.3787007079633126e+18,52.48073996332021,41.165408443066966,7.549352984475145e+17,38.3419064862061,12.684994480131447,-18.05632875679677,0.5691665713595262,0.0,0.04867610479367814,0.0,-2.8090886990939676,-2.7663278385277814
1744,8.819674441042372,-0.1279064828621573,1.0,0.35994953512937145,2.4395329673016996e+18,52.525148312353956,41.19067612481821,7.742538023930615e+17,38.535629742927945,12.722989168261764,-18.135135837221885,0.5688033066049502,0.0,0.04884110750697964,0.0,-2.810868040342458,-2.767934826927701
1745,8.813465707675222,-0.1279057514670743,1.0,0.3632079448449654,2.5077584991450593e+18,52.57368964484655,41.21827695810831,7.959215002441725e+17,38.748768549961106,12.7647464600833,-18.221793859158627,0.5684062379683287,0.0,0.04902232660467878,0.0,-2.812815529704856,-2.769692914812468
1746,8.808413695710447,-0.12790515523146323,1.0,0.3658844261032595,2.564640254788756e+18,52.6131876633378,41.24072149747147,8.139875756532296e+17,38.92327545032823,12.798898950811632,-18.292708061520656,0.5680831470895181,0.0,0.04917045115270849,0.0,-2.81440216733159,-2.7711246546957855
1747,8.803361707315336,-0.12790455800614783,1.0,0.36858366146823207,2.622776666126233e+18,52.65268568182904,41.26315327544456,8.324530971717921e+17,39.09875478356197,12.833208194156475,-18.36398398719139,0.5677600592212769,0.0,0.049319177551490866,0.0,-2.8159905740282696,-2.7725574575643046
1748,8.797648371830988,-0.12790388140045286,1.0,0.3716639388233849,2.690069558593595e+18,52.69735454023631,41.288506308550346,8.538281240510203e+17,39.298386584032784,12.872197979699115,-18.445029307851744,0.5673946782917324,0.0,0.049488103648883855,0.0,-2.81778906055164,-2.7741791135938376
1749,8.79145922919959,-0.12790314700777727,1.0,0.3750342420194612,2.7648626464905375e+18,52.745743692511624,41.315952479620265,8.775869903333647e+17,39.51606836165316,12.914661649392928,-18.533352846301653,0.5669988705792036,0.0,0.04967197778502172,0.0,-2.819739898183593,-2.775937361386403
1750,8.786345727444338,-0.1279025391167784,1.0,0.37784535527080904,2.8281804459002045e+18,52.785723270990225,41.33861431845912,8.97701783539379e+17,39.697044075346376,12.949923568453364,-18.606743570545547,0.5666718539047083,0.0,0.049824589985828234,0.0,-2.821353712811333,-2.7773912417246653
1751,8.78123225001277,-0.12790193020197785,1.0,0.3806807167362274,2.8929082768110413e+18,52.825702849468826,41.36126308337126,9.18265613836102e+17,39.87904480094295,12.985346886487429,-18.680513773519472,0.5663448403369584,0.0,0.04997783334649387,0.0,-2.8229693530420437,-2.778846205988423
1752,8.775500640317578,-0.12790124645654188,1.0,0.38388794082357586,2.96717472301716e+18,52.87051550398894,41.38663428616396,9.418611751401375e+17,40.08427390392097,13.025244779656449,-18.76365555417916,0.5659782982497533,0.0,0.050150356311119346,0.0,-2.8247824795594454,-2.7804783459325857
1753,8.769325833077497,-0.12790050839001132,1.0,0.38737795549899295,3.0492599383603937e+18,52.918793571805494,41.41394909272151,9.679425127042378e+17,40.306834644564475,13.068456155666023,-18.853766518817682,0.5655834154315343,0.0,0.05033711770385421,0.0,-2.8267383930543772,-2.7822382217883512
1754,8.76701900707528,-0.12790023227136268,1.0,0.3886911173001642,3.080489434809159e+18,52.93682968847926,41.42414869082446,9.778656573374339e+17,40.390371823410106,13.084660303306816,-18.887575279597193,0.5654358930368589,0.0,0.050407129369892785,0.0,-2.8274697858415156,-2.7828960950034927
1755,8.765870776284627,-0.1279000947537917,1.0,0.389346652801139,3.096149834919802e+18,52.9458072437777,41.429224593212325,9.828418265529701e+17,40.43203243387763,13.092738359944073,-18.904433110621913,0.5653624633622489,0.0,0.05044202675351067,0.0,-2.827833979133518,-2.7832236361921696
1756,8.765578817196102,-0.12790005977905639,1.0,0.38951353724554577,3.10014412209748e+18,52.948089956147896,41.43051513179099,9.841110406555892e+17,40.44263387950061,13.094793670257618,-18.90872264886017,0.5653437925108591,0.0,0.050450905245426135,0.0,-2.8279265969078384,-2.783306928386001
1757,8.765417389603083,-0.12790004043966632,1.0,0.389605844856147,3.1023547626225935e+18,52.949352094770056,41.43122866751158,9.848134896175363e+17,40.44849701600544,13.095930304123575,-18.91109492814967,0.565333469181051,0.0,0.05045581516973806,0.0,-2.827977808941329,-2.7833529831346873
1758,8.765312204671936,-0.12790002783772017,1.0,0.3896660027563605,3.103133581362722e+18,52.950174494324955,41.43169359473903,9.8527146267664e+17,40.45133301566937,13.094783144302955,-18.9123715947624,0.5653267425819671,0.0,0.05045899103710196,0.0,-2.8280111792866376,-2.783383013629159
1759,8.765216163086663,-0.12790001633083867,1.0,0.3897209324228742,3.104450127964113e+18,52.95092540572988,41.43211810273154,9.856898070763292e+17,40.454822544574704,13.095459136878857,-18.913782885117183,0.5653206007029684,0.0,0.050461913217486186,0.0,-2.82804164954799,-2.7834104144977037
1760,8.764255747709214,-0.1278999012419721,1.0,0.3902707185286798,3.117645514058863e+18,52.95843451977917,41.43636292899644,9.898827819875191e+17,40.48973825552154,13.10222221189586,-18.927903402619815,0.5652591819736835,0.0,0.05049114753034211,0.0,-2.828346387832906,-2.7836844441259103
1761,8.75643530046106,-0.1278989627363984,1.0,0.39478083015999343,3.22714325639498e+18,53.01957980490032,41.47091057291303,1.0246784940236099e+18,40.77543763312338,13.157506746794509,-19.043400488516394,0.5647590650745928,0.0,0.05073004589120499,0.0,-2.830830230221838,-2.7859172318935115
1762,8.750877478099358,-0.1278982942821989,1.0,0.39802247436984795,3.3072261417157105e+18,53.06303470681785,41.49544440030852,1.0501286982451924e+18,40.97999055535482,13.19702995396597,-19.126043356019338,0.5644036450604993,0.0,0.05090074999952831,0.0,-2.8325980750108655,-2.7875055685706633
1763,8.74531968481195,-0.12789762459952064,1.0,0.40129470284125035,3.389240868420571e+18,53.10648960873539,41.51996278304282,1.0761943941714703e+18,41.185808939520776,13.23674881152784,-19.2091546194297,0.5640482287596592,0.0,0.05107222536202506,0.0,-2.834368101836948,-2.789095177680859
1764,8.739278405196481,-0.1278968952585425,1.0,0.40488666535334983,3.4806348424735944e+18,53.1537250195103,41.54659670851484,1.1052427947857824e+18,41.410978467372985,13.280146731020736,-19.300030201028946,0.5636618960134169,0.0,0.05125949785231102,0.0,-2.8362945979476444,-2.7908245225222417
1765,8.736312764435375,-0.12789653669271212,1.0,0.40666343465490096,3.526372866376624e+18,53.176912798319194,41.559664577117466,1.1197807455315064e+18,41.52206788517557,13.30153644042773,-19.344845197537573,0.5634722475692269,0.0,0.05135176601381586,0.0,-2.83724125820853,-2.791674004244077
1766,8.734932498082506,-0.12789636968889945,1.0,0.40749342558678736,3.5478591311295355e+18,53.18770485954033,41.56574512782416,1.126610372037536e+18,41.57389608799514,13.311510981205107,-19.365749038548053,0.5633839817099601,0.0,0.05139478524918856,0.0,-2.8376820658956614,-2.79206949354918
1767,8.734142902665791,-0.12789627411826307,1.0,0.40796910371099643,3.5602077859235707e+18,53.19387857435049,41.569223143990094,1.1305355631064023e+18,41.603580727297086,13.317222559082245,-19.377720476358295,0.5633334883784036,0.0,0.0514194165371827,0.0,-2.8379342955098807,-2.792295772682845
1768,8.733662593163494,-0.12789621597067707,1.0,0.4082585983298314,3.564358980935726e+18,53.197634036460634,41.57133866388657,1.1329297651819706e+18,41.617279575451455,13.31229687934511,-19.38380410360218,0.5633027733893465,0.0,0.051434391018133185,0.0,-2.838087748111376,-2.792433445090057
1769,8.733194447810682,-0.12789615928684345,1.0,0.40854092897860156,3.5717152543079803e+18,53.20129439070175,41.57340049679198,1.1352680868372285e+18,41.634908527059224,13.315678125699852,-19.390900685346306,0.5632728362933785,0.0,0.05144901789095995,0.0,-2.838237330253336,-2.792567616949282
1770,8.729230611796618,-0.1278956789855949,1.0,0.41094049162051616,3.634595909167908e+18,53.23228706067282,41.59085389789477,1.1552562998654167e+18,41.78454293049932,13.344363234366975,-19.451129638223065,0.5630193562789002,0.0,0.05157308865491306,0.0,-2.839504485042958,-2.793704027137062
1771,8.725536997428629,-0.1278952308578933,1.0,0.4131911034273669,3.6941575660649687e+18,53.26116701085502,41.60711045814431,1.1741902771987328e+18,41.924571546391704,13.37118363166959,-19.50748007256197,0.5627831572959716,0.0,0.05168906187594084,0.0,-2.8406862661010726,-2.794763550392687
1772,8.72026971292447,-0.1278945908525964,1.0,0.41642521397708193,3.780739620924e+18,53.30235148383446,41.63028144977443,1.2017150873739075e+18,42.12525824496872,13.409584982122489,-19.58821733418052,0.5624463267982301,0.0,0.05185504930334696,0.0,-2.8423732354304456,-2.79627545966708
1773,8.713173652180512,-0.12789372686658618,1.0,0.42082842213654675,3.900507197322822e+18,53.35783533702863,41.66147555061258,1.2397923138019912e+18,42.3974908239597,13.461610610336175,-19.69768850374322,0.5619925530065729,0.0,0.05207979274440489,0.0,-2.844649056788533,-2.7983141076279203
1774,8.706687007389673,-0.127892935293978,1.0,0.4249004436353034,4.013209988709641e+18,53.408554516276254,41.689968832449146,1.2756261531328038e+18,42.648233580134615,13.509466169758417,-19.798462750258658,0.5615777523851918,0.0,0.05228637003512583,0.0,-2.846732592921856,-2.8001794933616884
1775,8.700200402790003,-0.1278921420148851,1.0,0.4290178362435522,4.129075034561589e+18,53.459273695523876,41.71844107606876,1.3124680891715648e+18,42.900792629185744,13.55761040964531,-19.899909878216473,0.5611629568964055,0.0,0.052494034207197095,0.0,-2.848819145204529,-2.8020466047489694
1776,8.694076009772614,-0.1278913914572914,1.0,0.43294744696393944,4.2414507214525184e+18,53.5071610081132,41.74530428490334,1.3482030220925332e+18,43.14092831444977,13.603334633797745,-19.996312072790992,0.5607713259177531,0.0,0.05269110481760189,0.0,-2.8507919705056586,-2.8038110512054715
1777,8.688563626358526,-0.12789071459105614,1.0,0.43651973571332164,4.3451348581155185e+18,53.550263189847435,41.769467155873784,1.3811762372761713e+18,43.358471109170964,13.64471449624658,-20.083597814003113,0.5604188325207666,0.0,0.052869317916216504,0.0,-2.8525699702087786,-2.80540050083316
1778,8.683307771579729,-0.12789006806375705,1.0,0.4399572898670306,4.4462860333736827e+18,53.59135974698807,41.79249153441079,1.4133458837073856e+18,43.56713639022456,13.684368328354793,-20.167280019255852,0.5600827447690667,0.0,0.053039977869828905,0.0,-2.854267276982633,-2.806917150269036
1779,8.677796255100708,-0.12788938886776346,1.0,0.4435954102943582,4.554815534957761e+18,53.63445559636288,41.81662118177516,1.4478642041224248e+18,43.78726664396825,13.726161383773213,-20.255516232728258,0.5597303104480991,0.0,0.05321971890494071,0.0,-2.856049299112014,-2.8085087979889507
1780,8.671877843993189,-0.12788865813568878,1.0,0.44754051106559845,4.67422440215925e+18,53.680733306051415,41.842515461643124,1.4858452284622646e+18,44.0251569431545,13.771280487246866,-20.3508211286552,0.5593518593003951,0.0,0.0534136226010139,0.0,-2.8579653399124414,-2.8102193445135697
1781,8.665951586807667,-0.12788792498508314,1.0,0.4515310885983266,4.796838507857825e+18,53.72707263162705,41.86842666938588,1.5248484003221038e+18,44.26493921884771,13.816709786471055,-20.44683171757782,0.5589729085996838,0.0,0.05360871514811367,0.0,-2.8598864769999044,-2.8119336027877964
1782,8.660470709476348,-0.12788724563878623,1.0,0.45525797732540463,4.913017000062416e+18,53.769929624458015,41.89237505728025,1.5618068424809833e+18,44.48811550059444,13.85894839492144,-20.536146350488742,0.5586224393566238,0.0,0.05378998055023387,0.0,-2.8616655147722945,-2.813520312610182
