,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,kS,H,sigmaE,sigmaB,s,xi,xieff
1856,1.065124612210929,-0.11250017914085905,1.0,32093.603366041138,8.55040581576324e+26,114.49938597435178,60.978292095683706,3.0376362931671565e+26,2099.1821502094044,8715.12263823299,-4257.304333236562,8.55040581576324e+26,0.08250135317137566,4.947300919232227,0.0,0.0,-17.045202111286653,-17.045202111286653
1857,1.0640000889320615,-0.11248375273956226,1.0,32091.538621865762,8.557451397525327e+26,114.50938245055794,60.979116500526985,3.0401415677777328e+26,2095.496896882065,8714.899475647033,-4253.517850575149,8.557451397525327e+26,0.08243773970408673,4.951044434854096,0.0,0.0,-17.055864392832518,-17.055864392832518
1858,1.062875729967151,-0.1124673047600929,1.0,32089.45843234382,8.561331980165757e+26,114.51937892676409,60.97994026955226,3.04264697403007e+26,2091.8144110950884,8714.669435428921,-4249.730762747858,8.561331980165757e+26,0.0823741447519885,4.954790651168226,0.0,0.0,-17.066536031832058,-17.066536031832058
1859,1.061547840868644,-0.11244784844573187,1.0,32086.981442390985,8.569652633265048e+26,114.53118683787979,60.980912492749134,3.0456065444465097e+26,2087.47053852536,8714.397353686853,-4245.2574222974,8.569652633265048e+26,0.08229904982502055,4.959221639245615,0.0,0.0,-17.07915350857816,-17.07915350857816
1860,1.0589086360962592,-0.11240907888708367,1.0,32081.993058597403,8.57876415113484e+26,114.5546613607223,60.982842672106756,3.0514907883262165e+26,2078.8481290690625,8713.834134056897,-4236.362439393414,8.57876415113484e+26,0.08214983556696798,4.968043607569558,0.0,0.0,-17.104276306714056,-17.104276306714056
1861,1.0562703428257456,-0.11237018955813692,1.0,32076.919730073012,8.59529921614511e+26,114.57813588356483,60.984769349935746,3.057375695312921e+26,2070.248326489247,8713.260061423476,-4227.466633847283,8.59529921614511e+26,0.08200072400421826,4.976888372352362,0.0,0.0,-17.129450825390943,-17.129450825390943
1862,1.0545038687929549,-0.11234407643258024,1.0,32073.474448819463,8.60637129481264e+26,114.59385784010637,60.98605777709603,3.0613174399781042e+26,2064.4999124610126,8712.865019759562,-4221.507814562183,8.60637129481264e+26,0.08190091475741083,4.982823597894909,0.0,0.0,-17.14634030116476,-17.14634030116476
1863,1.0535469194320548,-0.11232990511121883,1.0,32071.591773935037,8.609675341628432e+26,114.60237639969264,60.98675522465268,3.0634532930829438e+26,2061.388300829239,8712.644527933833,-4218.278637935967,8.609675341628432e+26,0.08184685486180851,4.986042469083836,0.0,0.0,-17.15550116447333,-17.15550116447333
1864,1.0525900908580268,-0.11231571790911818,1.0,32069.697912691867,8.615673188055083e+26,114.61089495927892,60.987452211754835,3.065589224788226e+26,2058.2802017329523,8712.424448618198,-4215.04954526305,8.615673188055083e+26,0.08179280856905369,4.9892648928035275,0.0,0.0,-17.164668855681775,-17.164668855681775
1865,1.0501911676855693,-0.11228007044592726,1.0,32064.899303996302,8.623957897101787e+26,114.63225709622506,60.98919803378444,3.0709458725068353e+26,2050.496022033933,8711.854308367789,-4206.9505148926855,8.623957897101787e+26,0.08165733563977585,4.997355655491664,0.0,0.0,-17.187688890138556,-17.187688890138556
1866,1.0477930070898505,-0.11224432268393031,1.0,32060.030393928693,8.638992914996783e+26,114.6536192331712,60.99094096273913,3.0763029801591848e+26,2042.7307726782958,8711.275782044973,-4198.851025047973,8.638992914996783e+26,0.08152194853307812,5.005465649227867,0.0,0.0,-17.2107519360854,-17.2107519360854
1867,1.0460296605094297,-0.11221796619996667,1.0,32056.40452115935,8.650048816100321e+26,114.66933097270527,60.99222103247096,3.080243383947771e+26,2037.0301472173044,8710.840305047916,-4192.893152513013,8.650048816100321e+26,0.08142242691742346,5.011441468435962,0.0,0.0,-17.227742166445008,-17.227742166445008
1868,1.0455296527240925,-0.1122104816064443,1.0,32055.369310252976,8.651743109279507e+26,114.67378680518635,60.9925837743018,3.0813609197485377e+26,2035.4146747217205,8710.713725631378,-4191.203253540573,8.651743109279507e+26,0.08139421117285577,5.013137450065944,0.0,0.0,-17.232564820879034,-17.232564820879034
1869,1.0450728665260711,-0.11220363972096205,1.0,32054.420843836517,8.65460723608504e+26,114.67785772723062,60.99291507132509,3.082381934569192e+26,2033.939809526407,8710.598890279609,-4189.659431981687,8.65460723608504e+26,0.08136843608535506,5.014687990527744,0.0,0.0,-17.236972516477554,-17.236972516477554
1870,1.0433601193353415,-0.11217794927039583,1.0,32050.841179545827,8.660523276520051e+26,114.69312410565998,60.994156535001174,3.0862109760929634e+26,2028.4130888416287,8710.158018721444,-4183.869190283907,8.660523276520051e+26,0.08127180474936381,5.020506746167901,0.0,0.0,-17.253515782063698,-17.253515782063698
1871,1.0416477647390516,-0.11215220714492867,1.0,32047.22562590955,8.671260953901582e+26,114.70839048408934,60.99539652380363,3.0900402167624587e+26,2022.8964684805762,8709.714308014258,-4178.078918265667,8.671260953901582e+26,0.08117521756106001,5.026335816688618,0.0,0.0,-17.270081084255757,-17.270081084255757
1872,1.0378774044124417,-0.1120953229554558,1.0,32039.134846325123,8.684288099799368e+26,114.74201725018234,60.99812260883909,3.0984754214751414e+26,2010.773175895557,8708.697413555525,-4165.322356930338,8.684288099799368e+26,0.08096262408630799,5.039203175517392,0.0,0.0,-17.30664677381869,-17.30664677381869
1873,1.0343771075975101,-0.11204226122219875,1.0,32031.464074347772,8.706241235932175e+26,114.7732507111796,61.00064827060832,3.106311013252118e+26,1999.553181148258,8707.728704574743,-4153.4726516408755,8.706241235932175e+26,0.08076535437634001,5.05119634690094,0.0,0.0,-17.340706000638377,-17.340706000638377
1874,1.0326604690061987,-0.11201614919698634,1.0,32027.645979277753,8.717008302600284e+26,114.78857384518541,61.00188510793086,3.1101553915939404e+26,1994.061753703694,8707.241258529299,-4147.658469120217,8.717008302600284e+26,0.08066864201544532,5.05709382232144,0.0,0.0,-17.357449313380506,-17.357449313380506
1875,1.031801303367461,-0.11200305820773923,1.0,32025.721161335434,8.722397297527233e+26,114.79624430916243,61.00250368822853,3.112079867601974e+26,1991.3160996933102,8706.99423673876,-4144.747834673817,8.722397297527233e+26,0.08062024656498322,5.060049360632162,0.0,0.0,-17.365839069572335,-17.365839069572335
1876,1.0312723917327336,-0.11199499190827439,1.0,32024.53160994995,8.724190095885854e+26,114.80096677556317,61.00288434429141,3.113264725169046e+26,1989.626316433643,8706.839545628112,-4142.955645461891,8.724190095885854e+26,0.08059045659484215,5.0618696429168715,0.0,0.0,-17.37100716393046,-17.37100716393046
1877,1.0307951037270562,-0.11198770809809502,1.0,32023.45513623172,8.727183892771282e+26,114.80522860475097,61.003227749770225,3.114334020923175e+26,1988.1024959234578,8706.700735646105,-4141.33837899476,8.727183892771282e+26,0.08056357606232595,5.063513531656671,0.0,0.0,-17.37567297339473,-17.37567297339473
1878,1.0281010196009772,-0.11194650839609152,1.0,32017.3249792989,8.736493783222946e+26,114.82928999122633,61.005164395873905,3.120371227850061e+26,1979.51014787427,8705.897344133402,-4132.206484180368,8.736493783222946e+26,0.08041187967863066,5.072805297716725,0.0,0.0,-17.40204756490743,-17.40204756490743
1879,1.0254079283707682,-0.11190517779345162,1.0,32011.105812432415,8.753387599866748e+26,114.8533513777017,61.00709739329218,3.126408730736376e+26,1970.941571677709,8705.08213456505,-4123.074419937724,8.753387599866748e+26,0.08026029471517543,5.082121698067479,0.0,0.0,-17.42847727362831,-17.42847727362831
1880,1.0242760284014958,-0.11188776288341179,1.0,32008.464680621826,8.7604882551797e+26,114.86346697782979,61.00790895217051,3.128947025347549e+26,1967.3456433374442,8704.733506891325,-4119.234946247365,8.7604882551797e+26,0.08019660051742473,5.0860450589774615,0.0,0.0,-17.439605008428842,-17.439605008428842
1881,1.0238827315807033,-0.1118817057167663,1.0,32007.54320159281,8.762955520747966e+26,114.86698217427218,61.00819082008028,3.129829099413712e+26,1966.0969336725727,8704.611539198262,-4117.900682499774,8.762955520747966e+26,0.0801744712510896,5.087409362799395,0.0,0.0,-17.443474208638104,-17.443474208638104
1882,1.0234894560569783,-0.11187564574115279,1.0,32006.61982322866,8.764288816738994e+26,114.87049737071457,61.00847261020553,3.1307111786224146e+26,1964.8483486473795,8704.487963104728,-4116.566290404321,8.764288816738994e+26,0.08015234437068748,5.088773793812669,0.0,0.0,-17.447344587912458,-17.447344587912458
1883,1.0231135935441675,-0.11186985114879598,1.0,32005.735502615564,8.766646738719946e+26,114.87385710324386,61.00874186512105,3.1315542514920046e+26,1963.6557437830884,8704.370589594864,-4115.291007289357,8.766646738719946e+26,0.08013119831419478,5.090078662806183,0.0,0.0,-17.451044896108037,-17.451044896108037
1884,1.0220028497843094,-0.11185271027516808,1.0,32003.111727097654,8.770484998968089e+26,114.88378675659854,61.00953722990427,3.134045970241685e+26,1960.1326153346815,8704.018158105726,-4111.5215534675235,8.770484998968089e+26,0.08006871413109473,5.093936773140868,0.0,0.0,-17.46198741434047,-17.46198741434047
1885,1.0208922763389072,-0.1118355469336577,1.0,32000.472797967337,8.777452204947596e+26,114.89371640995321,61.010331974336026,3.136537725848701e+26,1956.6140877536043,8703.665625116242,-4107.752277208151,8.777452204947596e+26,0.08000624904846061,5.097799672163155,0.0,0.0,-17.47293934282523,-17.47293934282523
1886,1.0184146049810991,-0.11179716511502845,1.0,31994.529147426998,8.786015334065213e+26,114.91587480644083,61.01210324074692,3.142098292938043e+26,1948.7738665636937,8702.85946218571,-4099.339991876465,8.786015334065213e+26,0.07986692480278755,5.106431508919928,0.0,0.0,-17.497412945203077,-17.497412945203077
1887,1.0159377853474933,-0.11175867089588373,1.0,31988.5100927805,8.801554452582055e+26,114.93803320292844,61.013871421013114,3.147659003854943e+26,1940.9539740891228,8702.043796792937,-4090.9278030269957,8.801554452582055e+26,0.07972769601295246,5.115084609659753,0.0,0.0,-17.521933481830384,-17.521933481830384
1888,1.0147439022651634,-0.1117400708034666,1.0,31985.581121306255,8.809044780087682e+26,114.94871678038304,61.01472283960482,3.150340120465481e+26,1937.1901210787282,8701.644538364122,-4086.87168550536,8.809044780087682e+26,0.07966060161385223,5.119263510308976,0.0,0.0,-17.533772740180392,-17.533772740180392
1889,1.0138311286687793,-0.1117258304545713,1.0,31983.32962836356,8.812199144602324e+26,114.95688602303518,61.015373396884215,3.152390263958994e+26,1934.3142303971288,8701.333941729485,-4083.7698440763947,8.812199144602324e+26,0.07960931261781935,5.122461137908052,0.0,0.0,-17.542833052543394,-17.542833052543394
1890,1.0129184714680193,-0.11171157473808843,1.0,31981.06788820108,8.817925164283223e+26,114.96505526568733,61.01602353522462,3.154440420103854e+26,1931.4415843645093,8701.02373124644,-4080.668187472058,8.817925164283223e+26,0.0795580366618789,5.125662169566762,0.0,0.0,-17.551899755404637,-17.551899755404637
1891,1.0105943196387217,-0.11167519368449191,1.0,31975.26046819733,8.825958102577565e+26,114.98586358546704,61.01767764589489,3.159662531445858e+26,1924.1341305606663,8700.216469127097,-4072.7669883712165,8.825958102577565e+26,0.07942748785945739,5.133825470298838,0.0,0.0,-17.575022938232525,-17.575022938232525
1892,1.008270925879161,-0.1116387125115179,1.0,31969.38661319044,8.840535370569689e+26,115.00667190524676,61.01932904094664,3.164884693254775e+26,1916.844725319474,8699.401198538128,-4064.866047744735,8.840535370569689e+26,0.07929702392751904,5.142007790550496,0.0,0.0,-17.5981876403017,-17.5981876403017
1893,1.0071599592158642,-0.11162122877583067,1.0,31966.553802270304,8.847505748025788e+26,115.01662413078105,61.02011791244477,3.167382365625897e+26,1913.3639981750975,8699.006049726317,-4061.0870376551206,8.847505748025788e+26,0.07923465555680399,5.145927263769351,0.0,0.0,-17.60928156868942,-17.60928156868942
1894,1.00669087519398,-0.11161383888048827,1.0,31965.353009038594,8.849096288033973e+26,115.02082673232903,61.02045084880047,3.1684370779341234e+26,1911.8948788968112,8698.836780523041,-4059.4910934099366,8.849096288033973e+26,0.07920832463932187,5.147583124865548,0.0,0.0,-17.61396914224707,-17.61396914224707
1895,1.006259914617216,-0.11160704552820726,1.0,31964.24734239447,8.851800206246968e+26,115.02468802493873,61.020756648616874,3.169406133571805e+26,1910.5460264912533,8698.68200431571,-4058.02487531189,8.851800206246968e+26,0.07918413521990564,5.149105503577625,0.0,0.0,-17.61827751516427,-17.61827751516427
1896,1.0053633056056588,-0.11159289959046613,1.0,31961.939447914527,8.854898796456747e+26,115.03272215775203,61.021392622324,3.171422433628913e+26,1907.7405849150186,8698.355729973617,-4054.973879996211,8.854898796456747e+26,0.07913381406670475,5.152274199626143,0.0,0.0,-17.627246472727897,-17.627246472727897
1897,1.0044668103047916,-0.11157873862708448,1.0,31959.621653351405,8.860523558588569e+26,115.04075629056534,61.02202819179542,3.1734387335901816e+26,1904.9382879747088,8698.029850502411,-4051.9230871389236,8.860523558588569e+26,0.07908350563811983,5.155446222883862,0.0,0.0,-17.636221631609942,-17.636221631609942
1898,1.0029329926242798,-0.11155447149721695,1.0,31955.632427334975,8.865824580446071e+26,115.05450429005984,61.02311484018416,3.1768890199613416e+26,1900.1474608077701,8697.462646995373,-4046.7021173765183,8.865824580446071e+26,0.07899744743985246,5.160878771306047,0.0,0.0,-17.6515943097644,-17.6515943097644
1899,1.001399508871544,-0.1115301602319779,1.0,31951.61422637381,8.875445874375902e+26,115.06825228955434,61.02420030570151,3.180339295683868e+26,1895.3649406721854,8696.893431308034,-4041.4814597787135,8.875445874375902e+26,0.07891142659050719,5.166320135318118,0.0,0.0,-17.666985164698985,-17.666985164698985
1900,1.0007310964383924,-0.11151954798095472,1.0,31949.85344733705,8.879639574579128e+26,115.07424568389058,61.024673140652574,3.1818434268339675e+26,1893.282205977627,8696.643267833739,-4039.205494685994,8.879639574579128e+26,0.07887393779198416,5.168694626551194,0.0,0.0,-17.673700448915632,-17.673700448915632
1901,1.0000627476338495,-0.11150892731835095,1.0,31948.087152334374,8.881949243650788e+26,115.08023907822682,61.025145750939785,3.183347554174815e+26,1891.2002918957905,8696.389950524006,-4036.9293419807213,8.881949243650788e+26,0.07883645610253191,5.171069963800872,0.0,0.0,-17.680419191681825,-17.680419191681825
1902,0.999215647873698,-0.11149545258784271,1.0,31945.84030552653,8.887264018604343e+26,115.08783623620138,61.025744503506935,3.185254162431341e+26,1888.563897841051,8696.069529653754,-4034.044323279108,8.887264018604343e+26,0.07878895497764063,5.174083699603194,0.0,0.0,-17.688940762617648,-17.688940762617648
1903,0.9986297598473975,-0.11148612405065396,1.0,31944.280955896327,8.88928869033389e+26,115.0930912714585,61.02615845592596,3.186572979041915e+26,1886.7410771446098,8695.845051775654,-4032.048560092895,8.88928869033389e+26,0.0787561046361012,5.176169167504538,0.0,0.0,-17.69483847724954,-17.69483847724954
1904,0.9980439208599241,-0.11147678902930662,1.0,31942.717374394095,8.892964268455123e+26,115.09834630671563,61.02657223572969,3.1878917914138976e+26,1884.919764296567,8695.621318386824,-4030.052944780921,8.892964268455123e+26,0.07872325977820628,5.178256241954053,0.0,0.0,-17.700738851417555,-17.700738851417555
1905,0.9970559635047123,-0.11146102999766236,1.0,31940.070647729623,8.8963784874317e+26,115.10720938204203,61.027269720466336,3.190116072891511e+26,1881.8495500354866,8695.238993998015,-4026.686899321486,8.8963784874317e+26,0.07866787648037872,5.181777909274148,0.0,0.0,-17.710696377043888,-17.710696377043888
1906,0.9960681459048709,-0.1114452524840934,1.0,31937.411887203165,8.902576025087788e+26,115.11607245736843,61.02796671440586,3.19234033952084e+26,1878.7830721320158,8694.856831490297,-4023.321096101123,8.902576025087788e+26,0.07861250880306085,5.185303563930776,0.0,0.0,-17.720661473113132,-17.720661473113132
1907,0.993706789755818,-0.11140745255532944,1.0,31931.005737185387,8.91073726969038e+26,115.13726453544093,61.029631274565425,3.197658607125983e+26,1871.461243654758,8693.925401103848,-4015.272687860464,8.91073726969038e+26,0.0784801851687686,5.193744250547938,0.0,0.0,-17.744519255999464,-17.744519255999464
1908,0.9913462357896705,-0.11136954650841745,1.0,31924.53083959095,8.925546786123424e+26,115.15845661351344,61.03129303146127,3.202976755878295e+26,1864.1580856611956,8692.985445744607,-4007.2248320388894,8.925546786123424e+26,0.0783479511341058,5.202204954800351,0.0,0.0,-17.76842037607812,-17.76842037607812
1909,0.9877215283138744,-0.11131110790111975,1.0,31914.449933561456,8.938074714668183e+26,115.19101181506315,61.0338403604829,3.211146192227761e+26,1852.9693944219043,8691.501279139722,-3994.860972716316,8.938074714668183e+26,0.07814498864660371,5.2152342245152346,0.0,0.0,-17.805221714936785,-17.805221714936785
