# Frequencies [Hz],B1855+09,B1937+21,B1953+29,J0023+0923,J0030+0451,J0340+4130,J0406+3039,J0437-4715,J0509+0856,J0557+1551,J0605+3757,J0610-2100,J0613-0200,J0636+5128,J0645+5158,J0709+0458,J0740+6620,J0931-1902,J1012+5307,J1012-4235,J1022+1001,J1024-0719,J1125+7819,J1312+0051,J1453+1902,J1455-3330,J1600-3053,J1614-2230,J1630+3734,J1640+2224,J1643-1224,J1705-1903,J1713+0747,J1719-1438,J1730-2304,J1738+0333,J1741+1351,J1744-1134,J1745+1017,J1747-4036,J1751-2857,J1802-2124,J1811-2405,J1832-0836,J1843-1113,J1853+1303,J1903+0327,J1909-3744,J1910+1256,J1911+1347,J1918-0642,J1923+2515,J1944+0907,J1946+3417,J2010-1323,J2017+0603,J2033+1734,J2043+1711,J2124-3358,J2145-0750,J2214+3000,J2229+2643,J2234+0611,J2234+0944,J2302+4442,J2317+1439,J2322+2057
1.055450870496706508e-09,2.459869611694464817e-02,3.882405745699973321e-01,3.584340379423422429e-01,1.594144458611793796e-02,3.075087907106633864e-02,4.661619703143151522e-02,2.317991548152736314e+01,3.541348401378175415e-01,3.573754024659592687e+02,3.210058651039535249e+01,2.885049390533059750e+02,1.270107833572916007e+02,9.499419018717421975e-03,6.173985712584260099e-01,1.381887725553946483e-02,2.682970479215063051e+02,1.901033655186069871e-02,1.032091330103828697e-01,1.407446707465435584e-02,1.280193256377392345e+03,1.916931069677213983e+01,3.276914326263147270e-01,9.034743913421197092e-01,1.555838654340516314e+01,5.753384464069518645e-01,1.691389016647893567e-02,2.260720776962760539e-03,4.041792370326022926e-02,1.550999593840170689e+02,8.249827996253390706e-04,5.273454506822716076e-02,6.944721645267946997e+00,8.081901567900587726e-04,2.541835014672190241e+01,4.803982496851983974e+00,1.150570854441862884e-01,4.397168343382819485e-03,7.182670292976619034e-03,5.008766677674082075e+02,3.124850430227799514e+00,3.843523097327931026e+01,2.843880958288427223e+02,1.335758430561283516e+00,5.329479881971658367e-02,3.129184028290907804e+00,3.003882715922357588e-02,1.009047844441828046e+00,5.389732291197911647e-03,1.890904243707471413e-02,2.081208318696188206e-02,2.844221813116245418e-03,1.697946730823813449e-02,1.828831426803245383e-02,4.233937112043298256e+00,3.618914197776342163e-03,2.615280288183759877e-02,8.436871026270958973e-01,1.130360279098726944e-03,7.838324482151666217e+00,3.315588435887039092e-03,1.489466022509071397e-01,4.881043845596592240e-02,2.852735228506361395e-02,1.196904434299182196e-01,6.963860393034252416e-01,4.852495044953510279e-04,3.397241178599311184e-01
1.080118655708474915e-09,2.169744379868513220e-02,3.433854413458067301e-01,3.136159993192642048e-01,1.392827580009454828e-02,2.712698698988452034e-02,4.071523160500539057e-02,2.019416991322675869e+01,3.086745880092557348e-01,3.113771115651783248e+02,2.798169144584934998e+01,2.513251226851358524e+02,1.106393490934248973e+02,8.376601899592642578e-03,5.382021859099664907e-01,1.207215102350681774e-02,2.337585723369088555e+02,1.658342506157161819e-02,9.005905194895395816e-02,1.240329542353840742e-02,1.115085207745133175e+03,1.671686810820844116e+01,2.736151891818126014e-01,7.879226292245622432e-01,1.356007370808958434e+01,5.019466837356131306e-01,1.486615924566248720e-02,1.982615700147311727e-03,3.498689121649108114e-02,1.350055241100559158e+02,7.245973977500671506e-04,4.651947386908395626e-02,6.050303905114977177e+00,7.133717571541037077e-04,2.214105000934439715e+01,4.184477440556849892e+00,1.005317774662505964e-01,3.846745133580203695e-03,6.338433613124099322e-03,4.365785144336315966e+02,2.730386110233950614e+00,3.347945202495460393e+01,2.477291998088695948e+02,1.163519444801384140e+00,4.651608498047953705e-02,2.725822496206278256e+00,2.625406158214733596e-02,8.840856062905511070e-01,4.746218368196798536e-03,1.655976084946978247e-02,1.816142658518526617e-02,2.505574910127006307e-03,1.482491719865707686e-02,1.605389804676436716e-02,3.692633768611854439e+00,3.166239213376203804e-03,2.283216662218162316e-02,7.360211130875340402e-01,9.875963730877060018e-04,6.827315330905276980e+00,2.920802290993587853e-03,1.301246613233520422e-01,4.256506442314929306e-02,2.489328400385346779e-02,1.044503907368405093e-01,6.056988715653337518e-01,4.279422498366965816e-04,2.962097309619999286e-01
1.105362971428923067e-09,1.914999055044128498e-02,3.039266832157352383e-01,2.744672159836317737e-01,1.217142705850224327e-02,2.394408648202784803e-02,3.556676777889546115e-02,1.759361474838142314e+01,2.690656924181356047e-01,2.713100593093705015e+02,2.439279592729894119e+01,2.189434532346388664e+02,9.638098755028769915e+01,7.390968068141520568e-03,4.691944153367021419e-01,1.054795755931004636e-02,2.036741003971478676e+02,1.446773785602342016e-02,7.859311132046983839e-02,1.093692231498229542e-02,9.712959775643494140e+02,1.457937106693816709e+01,2.285112622478115418e-01,6.872072044120288714e-01,1.181906572990162729e+01,4.379615830450451774e-01,1.307210001819469371e-02,1.739328917566442586e-03,3.028034487735768374e-02,1.175137671468432927e+02,6.366825057177603799e-04,4.106278605339658272e-02,5.271264701310044209e+00,6.300892353256905927e-04,1.928683500717865229e+01,3.644957067965487241e+00,8.785520864685499032e-02,3.365999265233340660e-03,5.596960117105380730e-03,3.805564695237235924e+02,2.386132250137162014e+00,2.916345618294539932e+01,2.158020590282262958e+02,1.013516964693354394e+00,4.060452948299738546e-02,2.374524589099177962e+00,2.295045233746124264e-02,7.748347231390296797e-01,4.181744763027545053e-03,1.450643982232754231e-02,1.585014977743256365e-02,2.208489844450859177e-03,1.294554719340054207e-02,1.409803204407269507e-02,3.220813861121554655e+00,2.770843417621817167e-03,1.993583136361753300e-02,6.421584477745059250e-01,8.630106160229598488e-04,5.946856263275677179e+00,2.574471110064921638e-03,1.137001923631990458e-01,3.712180585512954434e-02,2.172457837969483593e-02,9.116129379744855599e-02,5.268055574371260930e-01,3.776361497390893335e-04,2.582879794374816629e-01
1.131197292213000657e-09,1.691234394491613821e-02,2.691992814680528867e-01,2.402652177790431665e-01,1.063808956579270944e-02,2.114742420794010758e-02,3.107438347806637871e-02,1.532850399138441766e+01,2.345536508718917834e-01,2.364085095131046899e+02,2.126557303314821468e+01,1.907401276054777099e+02,8.396271541655636383e+01,6.525437732606895538e-03,4.090619285619829792e-01,9.217800918368592930e-03,1.774685726025485906e+02,1.262324458268872934e-02,6.859488579024315691e-02,9.649797734065369142e-03,8.460707118893265033e+02,1.271627163981755260e+01,1.908849603353879876e-01,5.994182557946968748e-01,1.030217614463462361e+01,3.821736791782269216e-01,1.149983913758707843e-02,1.526453840171974625e-03,2.620232877785516959e-02,1.022876505783692949e+02,5.596683671894738497e-04,3.627014053705612112e-02,4.592704193139480751e+00,5.569104016236664859e-04,1.680104047365984243e+01,3.175086151473156981e+00,7.679080683145655950e-02,2.946046809986976704e-03,4.945487555030661335e-03,3.317433663226250928e+02,2.085663107274648098e+00,2.540457913455456662e+01,1.879953735077679084e+02,8.828778190521230362e-01,3.544878237470034527e-02,2.068564188003357618e+00,2.006647449101648523e-02,6.793011143031001398e-01,3.686436190451058536e-03,1.271146641660143330e-02,1.383464784503745000e-02,1.947776370898298857e-03,1.130606020670084540e-02,1.238556418417552547e-02,2.809534410033184049e+00,2.425425663552411085e-03,1.740935562703150100e-02,5.603240133481706131e-01,7.542761175775392979e-04,5.180076648456530819e+00,2.270543596928267099e-03,9.936623101602047592e-02,3.237738649526079870e-02,1.896143739510300699e-02,7.957251332846095038e-02,4.581742429249837656e-01,3.334595788759815260e-04,2.252384429784868303e-01
1.157635407540256202e-09,1.494605195676639367e-02,2.386214424700442427e-01,2.103800616792646516e-01,9.299669019001676959e-03,1.868913429129083481e-02,2.715405161177084428e-02,1.335552079152651928e+01,2.044813685489846600e-01,2.060056661876013777e+02,1.854051576274289559e+01,1.661754579629324553e+02,7.314683727598519170e+01,5.765084181556358670e-03,3.566609095993393819e-01,8.056846681763667542e-03,1.546412356992138655e+02,1.101507406811463863e-02,5.987582638514986344e-02,8.519597091586077545e-03,7.370107337287907967e+02,1.109225119787675951e+01,1.594913479302326187e-01,5.228922070081043483e-01,8.980503655553645714e+00,3.335293460332224846e-01,1.012154599176768102e-02,1.340145593249226271e-03,2.266951660909827942e-02,8.903377563830277097e+01,4.921845708042890373e-04,3.205908278237174641e-02,4.001648107962572531e+00,4.925832652689760525e-04,1.463606874874865937e+01,2.765865665664541506e+00,6.713238285482432677e-02,2.579142003768683262e-03,4.372859655226195123e-03,2.892098117427615875e+02,1.823378263315281522e+00,2.213084345349404813e+01,1.637768658500799575e+02,7.691002874252964583e-01,3.095182836397170414e-02,1.802084654856305423e+00,1.754850087642226622e-02,5.957453791951472510e-01,3.251665099743989915e-03,1.114203583637989048e-02,1.207693162827124488e-02,1.718899883907527328e-03,9.875699773230816117e-03,1.088581453491829949e-02,2.451005537205116713e+00,2.123620020181982929e-03,1.520530278714652198e-02,4.889714651511039567e-01,6.593648993090077534e-04,4.512287135574562846e+00,2.003732889491828973e-03,8.685525225251217174e-02,2.824184986740024481e-02,1.655176481681253781e-02,6.946568679742372299e-02,3.984718387777299031e-01,2.946507920461631188e-04,1.964336454938975240e-01
1.184691429175158997e-09,1.321749915939331686e-02,2.116840707097439600e-01,1.842624418471580650e-01,8.131242919867586946e-03,1.652736411329011265e-02,2.373254321698072683e-02,1.163694613682020673e+01,1.782765723686189907e-01,1.795208823374420319e+02,1.616579753156790744e+01,1.447795115270909037e+02,6.372638210729629549e+01,5.096860098383512207e-03,3.109951580075845379e-01,7.043450380049549701e-03,1.347560359240812318e+02,9.612848482674716394e-03,5.227166430486968746e-02,7.526810830629511451e-03,6.420274759357187122e+02,9.676545229607478760e+00,1.332934161898089997e-01,4.561799691063533335e-01,7.828878387220686186e+00,2.911106876596740722e-01,8.912916646675780527e-03,1.177049066245334629e-03,1.960955765999613035e-02,7.749673292932847346e+01,4.330345827308519093e-04,2.835753441700131910e-02,3.486798766913262071e+00,4.360131588124904626e-04,1.275047520346030616e+01,2.409459970087145742e+00,5.870021877517753867e-02,2.258530955278309493e-03,3.869322228995851053e-03,2.521463847198649262e+02,1.594396358652451884e+00,1.927957645613455284e+01,1.426830617666867624e+02,6.700060595712504785e-01,2.702913824875071563e-02,1.569986388482502493e+00,1.534978560594183437e-02,5.226501319955455527e-01,2.869892819966810352e-03,9.769534358970738408e-03,1.054390332845031759e-02,1.517897958317485519e-03,8.627664794216702987e-03,9.572003236800828013e-03,2.138441603101411737e+00,1.859875581317989171e-03,1.328233806342662103e-02,4.267536877803316808e-01,5.765094039181955544e-04,3.930697526179446122e+00,1.769419249701988410e-03,7.593409118933261426e-02,2.463683942063190496e-02,1.445017266398651058e-02,6.065056513380381181e-02,3.465382491595264680e-01,2.605439568779524323e-04,1.713270514818504564e-01
1.212379798699514544e-09,1.169729285283170606e-02,1.879415828810511446e-01,1.614333310911839903e-01,7.111087882593871562e-03,1.462551174617135463e-02,2.074603663348735527e-02,1.013993507366732771e+01,1.554408521917614305e-01,1.564485230690023627e+02,1.409627997411230282e+01,1.261430905128094651e+02,5.552113011401216625e+01,4.509358863443358248e-03,2.711970203468044294e-01,6.158746748910793288e-03,1.174332547346905073e+02,8.390103517241910211e-03,4.563927915369395821e-02,6.654386533422412126e-03,5.593023737711245076e+02,8.442355400810674482e+00,1.114272715667903452e-01,3.980192518610911612e-01,6.825379734355432326e+00,2.541180266998774306e-01,7.852723953330517648e-03,1.034236209251022552e-03,1.695963863391053428e-02,6.745418404391041634e+01,3.811735462353033586e-04,2.510247589372866309e-02,3.038318313781271485e+00,3.862427843096250240e-04,1.110817250041157322e+01,2.099046348934032746e+00,5.133766059545336047e-02,1.978324199578794084e-03,3.426345318925703466e-03,2.198481360325625360e+02,1.394462532093162954e+00,1.679620685883914177e+01,1.243103925983672866e+02,5.836984097483072231e-01,2.360705901497425069e-02,1.367828926308499504e+00,1.342957864504121940e-02,4.586915381176088213e-01,2.534531034808533683e-03,8.569001672808423259e-03,9.206725655034071060e-03,1.341307570041561613e-03,7.538599819771227457e-03,8.420751883889018158e-03,1.865931577954646370e+00,1.629351755971511538e-03,1.160444207032285992e-02,3.724970887279562826e-01,5.041689690908305200e-04,3.424171145998538002e+00,1.563565206037729029e-03,6.639951908130457825e-02,2.149410091615906737e-02,1.261711598031938983e-02,5.296138704716485401e-02,3.013639400032837035e-01,2.305569721426335163e-04,1.494426137594402348e-01
1.240715295220856460e-09,1.035972758460113226e-02,1.670038913026366811e-01,1.414749561688782020e-01,6.220267899074107508e-03,1.295156070864635252e-02,1.813890610069133699e-02,8.835886541692755003e+00,1.355401187166194732e-01,1.363482689969134469e+02,1.229264900389216919e+01,1.099098788261250803e+02,4.837415350532608471e+01,3.992606353512696653e-03,2.365107864372983093e-01,5.386291961027107368e-03,1.023422262869617754e+02,7.323783453775630295e-03,3.985397157300400034e-02,5.887416787494955013e-03,4.872519460463915379e+02,7.366337580971187293e+00,9.317316333869987699e-02,3.473104525028666290e-01,5.950916545705474014e+00,2.218546544652804653e-01,6.922425310061379629e-03,9.091513851148125139e-04,1.466523319443891436e-02,5.871257991188626590e+01,3.356889279804265531e-04,2.223879742065091453e-02,2.647639980868714549e+00,3.424348064992447423e-04,9.677737792014026397e+00,1.828684014942543623e+00,4.490815033446288185e-02,1.733385665494192570e-03,3.036468050231699075e-03,1.917010919064915129e+02,1.219867796219233025e+00,1.463321710213800664e+01,1.083074487815367917e+02,5.085257816867946312e-01,2.062141176525531319e-02,1.191745709839383105e+00,1.175235453078190932e-02,4.027145109132799217e-01,2.239820975982107203e-03,7.518662385699691544e-03,8.040272428754926745e-03,1.186101625060604356e-03,6.588151109386122112e-03,7.411648901574769549e-03,1.628326160321258431e+00,1.427827043121852662e-03,1.014022586818140448e-02,3.251792122271953689e-01,4.410006248654553171e-04,2.983010993296186353e+00,1.382641549293935415e-03,5.807438988085605880e-02,1.875417832251312714e-02,1.101813932880774810e-02,4.625372147803408218e-02,2.620704144175244887e-01,2.041808425121786072e-04,1.303656719554575072e-01
1.269713043261042157e-09,9.182318009805724018e-03,1.485294070429783453e-01,1.240229348980551316e-01,5.442275691350259917e-03,1.147749956763406513e-02,1.586266660528360545e-02,7.699894712049676571e+00,1.181962948472970315e-01,1.188366736306076348e+02,1.072066254438058053e+01,9.576960456143027045e+01,4.214880473131012195e+01,3.537879326089021521e-03,2.062782316805061023e-01,4.711751993727643709e-03,8.919499672017745695e+01,6.393801449543066139e-03,3.480708801481402492e-02,5.212866937903336620e-03,4.244973934708491470e+02,6.428156015194140593e+00,7.793136930460548006e-02,3.030956594241084323e-01,5.188861580923219918e+00,1.937135503491157484e-01,6.105820667963861824e-03,7.995637398154387164e-04,1.267901480089310244e-02,5.110343344594541293e+01,2.957836449428102410e-04,1.971829657852311804e-02,2.307303764640794785e+00,3.038566664460897468e-04,8.431809537628170759e+00,1.593200059104209032e+00,3.929264072744775849e-02,1.519235939518169065e-03,2.693163274334892630e-03,1.671705022507696583e+02,1.067378807467445956e+00,1.274923119945323968e+01,9.436823534668295110e+01,4.430500841719441918e-01,1.801627062526695022e-02,1.038369875402011200e+00,1.028714050036484348e-02,3.537110969595272381e-01,1.980728060291048805e-03,6.599517787412454740e-03,7.022650114921989532e-03,1.049633601735693511e-03,5.758579973890061258e-03,6.526870685359688860e-03,1.421139478052286576e+00,1.251619551525314823e-03,8.862334402853222493e-03,2.839092441754662577e-01,3.858336563103564616e-04,2.598773552132784381e+00,1.223562788300227265e-03,5.080428369348836265e-02,1.636527820173365455e-02,9.623220571875276338e-03,4.040171769057773754e-02,2.278932185482070716e-01,1.809704100864494957e-04,1.137350271142101438e-01
1.299388520829225218e-09,8.145391329861797688e-03,1.322189323232238478e-01,1.087594252511856763e-01,4.762720298020242833e-03,1.017881551475213753e-02,1.387505480352437329e-02,6.710271285493957905e+00,1.030800810261531947e-01,1.035798125256060160e+02,9.350495489877937771e+00,8.345208688177827128e+01,3.672609428205507243e+01,3.137546979379131351e-03,1.799260279323298684e-01,4.122631175945604305e-03,7.774080341766044455e+01,5.582656606494316651e-03,3.040395215396395415e-02,4.619337608121064191e-03,3.698381297473147242e+02,5.610095090736552770e+00,6.520212381892472042e-02,2.645403681728379364e-01,4.524733221327076116e+00,1.691658160721004611e-01,5.388754322560215457e-03,7.035256875254036714e-04,1.095991156992334389e-02,4.448007473182764926e+01,2.607613530163020417e-04,1.749880381839548707e-02,2.010813353337407072e+00,2.698673310962977005e-04,7.346562344567766800e+00,1.388090153543194649e+00,3.438734316433072341e-02,1.331967982353016947e-03,2.390719468165351889e-03,1.457906079159380681e+02,9.341766890832523540e-01,1.110822057700161203e+01,8.222629980826938834e+01,3.860190877592047931e-01,1.574289924685710537e-02,9.047696437314576290e-01,9.006931199619275241e-03,3.108016391300850167e-01,1.752849988328510729e-03,5.794990101415638771e-03,6.134781121927375923e-03,9.295892652536818460e-04,5.034426000435781451e-03,5.750851326666004543e-03,1.240463486693453188e+00,1.097517749858617584e-03,7.746926916897830563e-03,2.479110344951186429e-01,3.376474454241771444e-04,2.264106691066396504e+00,1.083630851566835416e-03,4.445458297834865152e-02,1.428228080459658517e-02,8.406199366158736627e-03,3.529571033629476384e-02,1.981671500708766243e-01,1.605362687036809377e-04,9.923604035183943017e-02
1.329757567683455567e-09,7.231731675663873732e-03,1.178103285174394999e-01,9.540715595216085754e-02,4.169054926784827864e-03,9.034052443557285400e-03,1.213922844913453529e-02,5.848129570198939753e+00,8.990465564739154314e-02,9.028688297437922472e+01,8.156169323909029600e+00,7.272205286417253944e+01,3.200240764949609940e+01,2.784932717281719209e-03,1.569547813157425864e-01,3.608035727640359312e-03,6.776126817243205380e+01,4.875100487153095907e-03,2.656206331915489383e-02,4.096857530604311112e-03,3.222287365773711940e+02,4.896721253166380627e+00,5.456890948916126582e-02,2.309175591417179374e-01,3.945918323521625304e+00,1.477506031650410723e-01,4.758854866343184553e-03,6.193367233261428588e-04,9.472284663433241589e-03,3.871482629366112604e+01,2.300136194619316419e-04,1.554341945119452895e-02,1.752511557315779012e+00,2.399057307743900308e-04,6.401249738119100918e+00,1.209432098858508553e+00,3.010176585529585405e-02,1.168173692285737631e-03,2.124137678766087941e-03,1.271557305353278764e+02,8.178037384695541201e-01,9.678812638152930248e+00,7.164961957683331661e+01,3.363423920102810438e-01,1.375882454929611837e-02,7.883920665129308114e-01,7.888178798683273193e-03,2.732183596600524789e-01,1.552336577802167737e-03,5.090612462685878761e-03,5.360040884876459376e-03,8.239445469967691255e-04,4.402213718309793029e-03,5.069994676424082955e-03,1.082893424093586798e+00,9.627201280581649005e-04,6.773224391011875220e-03,2.165083116056956136e-01,2.955521689777869821e-04,1.972608530952812966e+00,9.604859770677947987e-04,3.890792563150225619e-02,1.246587891010368133e-02,7.344279426514655623e-03,3.084013362771608271e-02,1.723133839476529983e-01,1.425377094252684295e-04,8.659462317115730612e-02
