# Frequencies [Hz],B1855+09,B1937+21,B1953+29,J0023+0923,J0030+0451,J0340+4130,J0406+3039,J0437-4715,J0509+0856,J0557+1551,J0605+3757,J0610-2100,J0613-0200,J0636+5128,J0645+5158,J0709+0458,J0740+6620,J0931-1902,J1012+5307,J1012-4235,J1022+1001,J1024-0719,J1125+7819,J1312+0051,J1453+1902,J1455-3330,J1600-3053,J1614-2230,J1630+3734,J1640+2224,J1643-1224,J1705-1903,J1713+0747,J1719-1438,J1730-2304,J1738+0333,J1741+1351,J1744-1134,J1745+1017,J1747-4036,J1751-2857,J1802-2124,J1811-2405,J1832-0836,J1843-1113,J1853+1303,J1903+0327,J1909-3744,J1910+1256,J1911+1347,J1918-0642,J1923+2515,J1944+0907,J1946+3417,J2010-1323,J2017+0603,J2033+1734,J2043+1711,J2124-3358,J2145-0750,J2214+3000,J2229+2643,J2234+0611,J2234+0944,J2302+4442,J2317+1439,J2322+2057
2.519790555590052160e-10,7.673321921766404781e-16,1.141052848943569302e-14,1.316290608992216295e-14,6.024258236244272198e-16,9.520139430357995946e-16,1.773794068948104305e-15,9.278766987629608793e-13,1.403456171843524894e-14,1.427412302241871898e-11,1.270504796081721606e-12,1.156530729637588806e-11,5.094622433478327983e-12,2.986586456124137271e-16,2.441509103207817547e-14,5.236216384943226050e-16,1.072090283404271554e-11,7.413341386973783456e-16,4.001775820374068454e-15,4.484299692693179584e-16,5.143688535000554378e-11,7.521876909118221799e-13,2.136029375999217145e-13,3.542074019065039031e-14,6.175770874424969270e-13,2.238400341862944592e-14,5.662873312173332355e-16,7.931643292976629501e-17,1.877842185991964349e-15,6.316577760364855040e-12,2.797656381182946623e-17,1.647450081855364131e-15,2.778866326917857682e-13,2.491955742024087102e-17,1.020431068500147971e-12,1.929555391199280313e-13,4.341513101066143197e-15,1.620050265688066735e-16,2.221371296393310888e-16,1.985061216320492470e-11,1.179499170445827336e-13,1.543143250218991911e-12,1.140903331312426105e-11,5.363727063831364717e-14,2.056073831615030198e-15,1.255323384407494033e-13,1.127674323522270304e-15,3.607276548319493583e-14,1.737072612248357726e-16,6.819863172571164688e-16,8.060048297902775813e-16,9.124795164398229605e-17,6.505141678529023816e-16,6.295223305950238735e-16,1.658088981505570055e-13,1.330798315071672409e-16,1.003897766604974007e-15,3.286294407414324889e-14,4.272877830961808325e-17,3.150218125727273621e-13,1.063945723188004909e-16,5.639300352460665309e-15,1.916082117990578575e-15,1.105531306478725882e-15,4.631995672492351915e-15,2.886986357673122887e-14,1.524237706644627976e-17,1.337704259576209057e-14
2.578682593051431736e-10,7.001310671682262096e-16,1.041311730382495655e-14,1.200447174058445963e-14,5.493625988526186181e-16,8.686692150288576323e-16,1.617521795463405073e-15,8.460078751573872998e-13,1.279662430627860871e-14,1.301476395268946389e-11,1.158442482024129253e-12,1.054482880882190115e-11,4.645084380847182165e-12,2.724953197658509421e-16,2.226166072184488257e-14,4.774959676955596093e-16,9.775021458059848478e-12,6.759748583097609173e-16,3.649021453859805705e-15,4.091296006657432625e-16,4.689798543007374207e-11,6.858594166694117857e-13,1.860016599123160976e-13,3.229740112167069339e-14,5.631002744416916092e-13,2.041066902447169372e-14,5.165892231595891058e-16,7.234535518902458740e-17,1.711312762238804693e-15,5.758965731088003671e-12,2.552044516750037346e-17,1.503151059411351585e-15,2.533682973327519122e-13,2.273777750903681485e-17,9.303882703522307187e-13,1.759288963109890732e-13,3.959124256101396900e-15,1.477459564651264345e-16,2.026875807198107397e-16,1.809966069075700835e-11,1.075609461478374354e-13,1.406975972201637312e-12,1.040232118894942917e-11,4.890428695496459660e-14,1.874859008166061729e-15,1.144556049591211031e-13,1.028365351101656120e-15,3.290058616011582917e-14,1.584797220699456630e-16,6.219982809331827750e-16,7.349584695535715783e-16,8.324945129880232233e-17,5.931921436745632922e-16,5.742252216631091378e-16,1.511886325527845519e-13,1.213672453193775763e-16,9.154309171231968412e-16,2.996570293445949977e-14,3.896508754072491181e-17,2.872233907894408707e-13,9.706828172816988059e-17,5.142548238665713796e-15,1.747118701993024256e-15,1.008080789629197765e-15,4.223710762587198729e-15,2.631977778677062975e-14,1.390709217665620128e-17,1.219732630138941875e-14
2.638951043353417658e-10,6.388381751706221104e-16,9.503313488217319860e-15,1.094813735035978302e-14,5.009781916589940455e-16,7.926506482543222612e-16,1.475030166482028840e-15,7.713640424909791754e-13,1.166791938551165577e-14,1.186654067639293906e-11,1.056268073230215779e-12,9.614410334003877336e-12,4.235219651331671527e-12,2.486325766693833938e-16,2.029823759744394976e-14,4.354375671190154110e-16,8.912612629402342287e-12,6.163813177696800173e-16,3.327383007475160243e-15,3.732857158025700552e-16,4.275966960745406000e-11,6.253829070795563016e-13,1.619689007570204209e-13,2.944961286838311794e-14,5.134304756986072770e-13,1.861140825270327757e-14,4.712651009560352814e-16,6.598826437173352947e-17,1.559518841384681195e-15,5.250576291039486360e-12,2.328052998547752320e-17,1.371539528302575729e-15,2.310137125695681560e-13,2.074779041447724645e-17,8.482921691794791545e-13,1.604049455907703489e-13,3.610451256779872838e-15,1.347436895750289677e-16,1.849478052552379708e-16,1.650320885018096884e-11,9.808800015119346800e-14,1.282826108627391268e-12,9.484455179382470538e-12,4.458901264883645725e-14,1.709627653197602678e-15,1.043564342687923955e-13,9.378120126155047973e-16,3.000787936665442643e-14,1.445916141791570997e-16,5.672959374581989609e-16,6.701788855670058840e-16,7.595448966452883816e-17,5.409254877808113290e-16,5.237970886765274508e-16,1.378581915524109778e-13,1.106869872775706271e-16,8.347664160302506743e-16,2.732404052689006780e-14,3.553325921944887521e-17,2.618783504237385639e-13,8.856232462744009117e-17,4.689598195544209746e-15,1.593062070945195701e-15,9.192261671533374907e-16,3.851439002809572592e-15,2.399486807332326559e-14,1.268922169486430193e-17,1.112169514048207777e-14
2.700628075739744950e-10,5.829330626625093192e-16,8.673403545132980886e-15,9.984897554358138439e-15,4.568598317852234117e-16,7.233129476782640018e-16,1.345103374175060235e-15,7.033075215079784298e-13,1.063880681809600491e-14,1.081964449028570671e-11,9.631089372069386688e-13,8.766103068130220721e-12,3.861526613738486144e-12,2.268677437300884985e-16,1.850805315638895300e-14,3.970876103012469937e-16,8.126309145531616222e-12,5.620447341959282721e-16,3.034114858392754503e-15,3.405937780547301823e-16,3.898658123345759780e-11,5.702417636421394346e-13,1.410431219092641369e-13,2.685305916055489295e-14,4.681434506298487962e-13,1.697086070493344666e-14,4.299294537871589147e-16,6.019102480591949563e-17,1.421158094673810700e-15,4.787064462739429359e-12,2.123776099025308284e-17,1.251497811996242224e-15,2.106319058834860065e-13,1.893270239394644636e-17,7.734413722021058756e-13,1.462510555584476615e-13,3.292519703180283825e-15,1.228873711562688943e-16,1.687671993911994219e-16,1.504762152260660957e-11,8.945026710110712453e-14,1.169632975569383833e-12,8.647593574399458752e-12,4.065457971264409105e-14,1.558969463840925751e-15,9.514854502471845201e-14,8.552419162582022991e-16,2.737000024874793829e-14,1.319249183433809402e-16,5.174131453764459880e-16,6.111131118979045923e-16,6.930107777394844417e-17,4.932681634815626264e-16,4.778086934337570091e-16,1.257037541904662652e-13,1.009480033743246370e-16,7.612158487838189896e-16,2.491540416868836588e-14,3.240401602913381594e-17,2.387701488192728184e-13,8.080442105639478041e-17,4.276585901118239805e-15,1.452596746447965996e-15,8.382089529962169365e-16,3.512002692704245340e-15,2.187525452541800694e-14,1.157842182766565619e-17,1.014096370222288375e-14
2.763746611307267647e-10,5.319411684362656875e-16,7.916353962705257484e-15,9.106541575472406566e-15,4.166311738747869614e-16,6.600677159344094029e-16,1.226632902572866338e-15,6.412569177467363179e-13,9.700497319998025720e-15,9.865132449998274746e-12,8.781694609711471517e-13,7.992659812512590156e-12,3.520812711168196169e-12,2.070160202200891220e-16,1.687581889748293256e-14,3.621189357572381337e-16,7.409394065476183443e-12,5.125012278049755205e-16,2.766713695741005123e-15,3.107761066486021505e-16,3.554648445399048806e-11,5.199651641894602486e-13,1.228224937618327383e-13,2.448556982770835201e-14,4.268524030166910058e-13,1.547502161615029652e-14,3.922307736551024729e-16,5.490427662470822386e-17,1.295043223262146376e-15,4.364468804603364713e-12,1.937476187320353594e-17,1.142006789806964533e-15,1.920487609264751235e-13,1.727710929950039706e-17,7.051963957682662720e-13,1.333463016924355823e-13,3.002617669089173994e-15,1.120759278572165631e-16,1.540084387306139868e-16,1.372046704509010662e-11,8.157406625962515513e-14,1.066429511508294105e-12,7.884586818973079880e-12,3.706737433523740322e-14,1.421598599503138051e-15,8.675327157548590183e-14,7.799508281379368568e-16,2.496447826214315843e-14,1.203720233231268065e-16,4.719248902867460992e-16,5.572569837875271562e-16,6.323269335370442346e-17,4.498134966950041951e-16,4.358686619350456416e-16,1.146215450483494879e-13,9.206727379924111232e-17,6.941515537230214156e-16,2.271923157555245221e-14,2.955066423187476395e-17,2.177013567848275965e-13,7.372866530053870983e-17,3.899988043012298549e-15,1.324523351915390627e-15,7.643376003422503109e-16,3.202504574189099345e-15,1.994281219563996570e-14,1.056526090876858539e-17,9.246757273612347221e-15
2.828340340578042436e-10,4.854297748541499945e-16,7.225751232255149109e-15,8.305583100350741553e-15,3.799490827124073154e-16,6.023784337874738754e-16,1.118608058151854306e-15,5.846821534032382536e-13,8.844977359026119746e-15,8.994850951084207531e-12,8.007242528624092088e-13,7.287473045027780169e-12,3.210167179294282530e-12,1.889089005415655571e-16,1.538759568775704776e-14,3.302332522952722540e-16,6.755743313195407614e-12,4.673278586382079908e-16,2.522897133732688406e-15,2.835795072513441944e-16,3.240998875656415254e-11,4.741238401460343534e-13,1.069571695660355852e-13,2.232693137639218710e-14,3.892046759346032430e-13,1.411112220321280251e-14,3.578485551378779972e-16,5.008301433006450268e-17,1.180091801206396585e-15,3.979177555763293488e-12,1.767568896865187233e-17,1.042137201952351184e-15,1.751055296682052119e-13,1.576696516431964596e-17,6.429742007911770885e-13,1.215804329934006946e-13,2.738272536869453774e-15,1.022172044829493266e-16,1.405463068042101225e-16,1.251041098788329398e-11,7.439221872484649985e-14,9.723340133445682194e-13,7.188916417565260652e-12,3.379674965821429032e-14,1.296342696724651479e-15,7.909889173557727917e-14,7.112966569259114575e-16,2.277082529530932275e-14,1.098348075699817852e-16,4.304436554235564119e-16,5.081508303902591851e-16,5.769779850818400323e-17,4.101907018190693549e-16,3.976201432219685221e-16,1.045169475924088480e-13,8.396910390191302796e-17,6.330012600116203166e-16,2.071677518372682725e-14,2.694886564908379399e-17,1.984919714507127628e-13,6.727496350307951110e-17,3.556592221733176386e-15,1.207748364940539659e-15,6.969815934325852945e-16,2.920303079361982297e-15,1.818101618210215146e-14,9.641138927046585388e-18,8.431440283684235570e-15
2.894443741482269295e-10,4.430043163920013843e-16,6.595747158779317087e-15,7.575196344586962269e-15,3.465007022108434115e-16,5.497558835482294322e-16,1.020107336229118468e-15,5.330999377412730797e-13,8.064940682797005275e-15,8.201366055482627378e-12,7.301119444557513844e-13,6.644518456734833420e-12,2.926936173257980914e-12,1.723927366336293466e-16,1.403067466065923806e-14,3.011585910134495598e-16,6.159773347178993852e-12,4.261390131099696246e-16,2.300584212510564853e-15,2.587731116562315102e-16,2.955029780524190307e-11,4.323264088482366375e-13,9.314255943629943567e-14,2.035871428677356270e-14,3.548787384177916517e-13,1.286752057464217938e-14,3.264905599214347332e-16,4.568620255116122496e-17,1.075317015166223083e-15,3.627897769669784497e-12,1.612609601997286541e-17,9.510417219059158076e-16,1.596574758695316437e-13,1.438946238571258630e-17,5.862432105223314870e-13,1.108529298574049523e-13,2.497229877009303447e-15,9.322717695141655285e-17,1.282666269218991886e-16,1.140711930579305639e-11,6.784347360236909179e-14,8.865426022120571209e-13,6.554639232050995367e-12,3.081476389158456508e-14,1.182132853621889601e-15,7.212001390486522737e-14,6.486939694437930796e-16,2.077036072711513804e-14,1.002238019847436646e-16,3.926161125731899406e-16,4.633755476826878211e-16,5.264939996712798702e-17,3.740617142434738573e-16,3.627377630903697083e-16,9.530369578143020683e-14,7.658447773534220400e-17,5.772431988782606029e-16,1.889094197886516018e-14,2.457642976746714322e-17,1.809778780982781274e-13,6.138852090680633941e-17,3.243469510454379460e-15,1.101274774223440171e-15,6.355660608889679564e-16,2.662989762979096874e-15,1.657480038529786617e-14,8.798214155977051801e-18,7.688051063546455709e-15
2.962092097761354581e-10,4.043050139323017290e-16,6.021008997171332322e-15,6.909157760819008061e-15,3.160007830953966774e-16,5.017539763363829239e-16,9.302905493957302546e-16,4.860696373142748906e-13,7.353725891219927274e-15,7.477899970215509647e-12,6.657295394847362401e-13,6.058303473528472480e-12,2.668700090188164303e-12,1.573274272402155357e-16,1.279346862665584059e-14,2.746469821831465596e-16,5.616393448983832482e-12,3.885831095105117861e-16,2.097877620082136313e-15,2.361464081091340422e-16,2.694298046359416349e-11,3.942160296147348548e-13,8.111347472794668200e-14,1.856411555377159212e-14,3.235814381184979410e-13,1.173360226924433513e-14,2.978903227414864316e-16,4.167642571443296012e-17,9.798192216516244267e-16,3.307627172388504875e-12,1.471281088046459732e-17,8.679477283245158874e-16,1.455726383142531261e-13,1.313292248124172068e-17,5.345187680190941680e-13,1.010721451127842552e-13,2.277434191803483198e-15,8.502923471489759572e-17,1.170652882819578868e-16,1.040117003928499095e-11,6.187198482438012015e-14,8.083223538940794324e-13,5.976336696328037089e-12,2.809594154115988434e-14,1.077994498372254911e-15,6.575701828192121321e-14,5.916089903157337355e-16,1.894605192457973349e-14,9.145742655980656363e-17,3.581201050387359993e-16,4.225490180019012262e-16,4.804464814033046544e-17,3.411183024400122747e-16,3.309248466523077970e-16,8.690313702643147019e-14,6.985046865594522899e-17,5.264016463462699559e-16,1.722614746228013198e-14,2.241312419483820082e-17,1.650094477263361186e-13,5.601937434570734917e-17,2.957949436745155148e-15,1.004193561173817537e-15,5.795668644876297549e-16,2.428368726930146098e-15,1.511042873282687824e-14,8.029336257711853872e-18,7.010242365133307696e-15
3.031321517801203158e-10,3.690038060591624535e-16,5.496673988160430315e-15,6.301792891650190186e-15,2.881892464565363009e-16,4.579659475602357076e-16,8.483916507186131031e-16,4.431895107647962327e-13,6.705259517357421385e-15,6.818273131512784311e-12,6.070272617278917482e-13,5.523820320895422333e-12,2.433252892978609460e-12,1.435852228429392871e-16,1.166541306876851378e-14,2.504723371809933557e-16,5.120962223642992932e-12,3.543395942820921329e-16,1.913047483457856461e-15,2.155074454505782358e-16,2.456576202476727880e-11,3.594673549615668582e-13,7.063903015084208253e-14,1.692781512616412984e-14,2.950454964605327485e-13,1.069968957388043224e-14,2.718048774260773320e-16,3.801956863213164848e-17,8.927782496531354968e-16,3.015628504015719221e-12,1.342382309553317002e-17,7.921507148106714433e-16,1.327307031829825719e-13,1.198669648481417692e-17,4.873589947309150174e-13,9.215452084963738499e-14,2.077011358640995351e-15,7.755352651419612791e-17,1.068473580188646773e-16,9.483972809386315707e-12,5.642683414644657559e-14,7.370050359548060875e-13,5.449068513524872209e-12,2.561705571564005311e-14,9.830390636905542685e-16,5.995554740101691531e-14,5.395550429632806946e-16,1.728236881781059805e-14,8.346129438641326964e-17,3.266618968893930834e-16,3.853228456265846717e-16,4.384447155439162859e-17,3.110794349526491876e-16,3.019108860156357333e-16,7.924356020887446563e-14,6.370970194397667453e-17,4.800428593881827378e-16,1.570818250711650585e-14,2.044050184523539483e-17,1.504502584434834106e-13,5.112196599254099122e-17,2.697597172517342722e-15,9.156759333913146728e-16,5.285061214303332986e-16,2.214437860750828874e-15,1.377537777148883436e-14,7.327985290345985647e-18,6.392227130128811384e-15
3.102168953905681252e-10,3.368015511432774110e-16,5.018307905933662312e-15,5.747927913335908059e-15,2.628289623488396690e-16,4.180208881064166304e-16,7.737121903920658459e-16,4.040932759077949977e-13,6.114004134587297553e-15,6.216851399765880130e-12,5.535038575014668315e-13,5.036503232551535013e-12,2.218583259571167808e-12,1.310496360505368859e-16,1.063687587718700104e-14,2.284285173680964583e-16,4.669247939170278133e-12,3.231162034416081468e-16,1.744516590473185610e-15,1.966811957326697561e-16,2.239833386503330742e-11,3.277837509353302233e-13,6.151820555707670928e-14,1.543584501727629863e-14,2.690272248708423200e-13,9.756958845205274326e-15,2.480126836147379362e-16,3.468452528044491666e-17,8.134463828460803741e-16,2.749406126690362039e-12,1.224818140587397174e-17,7.230082812152755284e-16,1.210219759835300948e-13,1.094107413193197885e-17,4.443610144647867162e-13,8.402387442552661863e-14,1.894252622903034052e-15,7.073636387772594150e-17,9.752627160541912133e-17,8.647695417899520984e-12,5.146159624551753826e-14,6.719813974820493217e-13,4.968330440534043098e-12,2.335692964662666663e-14,8.964563961458729584e-16,5.466604163980926766e-14,4.920883929857922487e-16,1.576515130970971098e-14,7.616757707900521650e-17,2.979736649800928180e-16,3.513793804753125244e-16,4.001324354867770849e-17,2.836888797843087001e-16,2.754492314485334222e-16,7.225958300976433618e-14,5.810986485302193459e-17,4.377713707807165196e-16,1.432409196643459409e-14,1.864174337746002438e-17,1.371759297047744131e-13,4.665475472129051605e-17,2.460192737203523340e-15,8.349662436894427210e-16,4.819481218372905899e-16,2.019371738009948875e-15,1.255822962317488965e-14,6.688216097386460573e-18,5.828729045636863706e-15
3.174672222020424342e-10,3.074254763168413422e-16,4.581867263222015733e-15,5.242845456152321877e-15,2.397037244559065112e-16,3.815805816186057339e-16,7.056153499233951619e-16,3.684469798626131193e-13,5.574911042912497647e-15,5.668497919418090253e-12,5.047023128885510102e-13,4.592189435097847834e-12,2.022857395922602436e-12,1.196144481377192707e-16,9.699075051180970455e-15,2.083275734152388808e-16,4.257392367198566873e-12,2.946464657096980339e-16,1.590846915987041272e-15,1.795080613248531733e-16,2.042217990533210041e-11,2.988947627851169740e-13,5.357598203022328841e-14,1.407546996916341767e-14,2.453044426210566049e-13,8.897365129181370388e-15,2.263117364415178325e-16,3.164293327917428812e-17,7.411419613816535793e-16,2.506684695591799283e-12,1.117590029595511616e-17,6.599346551553652746e-16,1.103464442130058244e-13,9.987201058430098132e-18,4.051575108125341224e-13,7.661074745506550698e-14,1.727600003668597747e-15,6.451967726672524663e-17,8.902309469360247996e-17,7.885196927244831067e-12,4.693394220336888924e-14,6.126959629864528783e-13,4.530015798506113951e-12,2.129625573033670974e-14,8.175078354725391610e-16,4.984331572675304842e-14,4.488044584107446500e-16,1.438148838757618031e-14,6.951442619821416464e-17,2.718112123195463933e-16,3.204290045190421991e-16,3.651847838353032411e-17,2.587130156742449049e-16,2.513149863028802306e-16,6.589159331839824088e-14,5.300325990208825156e-17,3.992266109713482954e-16,1.306206399621249337e-14,1.700151354006021372e-17,1.250730594360083469e-13,4.257986176461168614e-17,2.243712036551603371e-15,7.613755341144378368e-16,4.394956065855567226e-16,1.841506022303990297e-15,1.144857438982852114e-14,6.104607604403083841e-18,5.314937464290260269e-15
3.248870021917731041e-10,2.806268515501779052e-16,4.183664851023436328e-15,4.782244323999440571e-15,2.186164035144279872e-16,3.483366208464485632e-16,6.435205028768429572e-16,3.359461454883402953e-13,5.083377131933591859e-15,5.168529223167542858e-12,4.602059489390759376e-13,4.187083577359537151e-12,1.844403366166493836e-12,1.091828032475374073e-16,8.844003665141787758e-15,1.899981400256547877e-16,3.881877815201289924e-12,2.686874260377619074e-16,1.450727337352331840e-15,1.638425137557151315e-16,1.862041838334273303e-11,2.725538043346271539e-13,4.665997795626600986e-14,1.283507864946773636e-14,2.236745784449428863e-13,8.113573433990566479e-15,2.065178430338844158e-16,2.886893180439893594e-17,6.752435485671052174e-16,2.285389714107722107e-12,1.019787478952478160e-17,6.023956969547721514e-16,1.006129227634600929e-13,9.117003305469605479e-18,3.694135883594740174e-13,6.985181227488619553e-14,1.575632987539338502e-15,5.885052022031747628e-17,8.126585008967553336e-17,7.189966646823625633e-12,4.280527798719349403e-14,5.586422857563189585e-13,4.130380381259144258e-12,1.941743054055622223e-14,7.455199047289335392e-16,4.544617262941486812e-14,4.093343544299115153e-16,1.311960790376888059e-14,6.344544572883213503e-17,2.479518832487117034e-16,2.922076577026126096e-16,3.333055416475781685e-17,2.359388365562895017e-16,2.293030877132698620e-16,6.008523994501985141e-14,4.834639759349578291e-17,3.640798281258213255e-16,1.191132914712332758e-14,1.550583019572709909e-17,1.140382550058428255e-13,3.886274763959201518e-17,2.046309574949672639e-15,6.942756498129578324e-16,4.007863736845053288e-16,1.679323249676345800e-15,1.043692117348990465e-14,5.572216589779052386e-18,4.846466303275321209e-15
3.324801957853227545e-10,2.561788689624079084e-16,3.820338318897213059e-15,4.362202769074038282e-15,1.993872637199925657e-16,3.180077784393688313e-16,5.868982556989573368e-16,3.063131696167515376e-13,4.635205551110711273e-15,4.712675214914478949e-12,4.196348615666761004e-13,3.817725299077080344e-12,1.681696805750596539e-12,9.966638252083631713e-17,8.064361457873306423e-15,1.732839723456736394e-16,3.539497068731347378e-12,2.450175700623651041e-16,1.322962434181425130e-15,1.495518526649887015e-16,1.697765760253602348e-11,2.485360513062049351e-13,4.063752037276212471e-14,1.170408445242955733e-14,2.039529397156309969e-13,7.398896069135697469e-15,1.884630511045875708e-16,2.633894086594548688e-17,6.151846125654280518e-16,2.083629804439806275e-12,9.305802764214974624e-18,5.499043453409351602e-16,9.173827475765830463e-14,8.323118485979514517e-18,3.368239109643871650e-13,6.368933080613425667e-14,1.437056396883130871e-15,5.368061726438050179e-17,7.418890411489379068e-17,6.556068504802853677e-12,3.904041483838741487e-14,5.093586201924275687e-13,3.766010460744966582e-12,1.770440440614514313e-14,6.798785573839992651e-16,4.143705152401897379e-14,3.733417431013247557e-16,1.196877608372510327e-14,5.790921110768551861e-17,2.261926626157786471e-16,2.664745822398523423e-16,3.042246021775750090e-17,2.151721321524941390e-16,2.092265566742701553e-16,5.479096828603812604e-14,4.409962507674629687e-17,3.320312800181835986e-16,1.086206836297267452e-14,1.414194490575707548e-17,1.039772497075564059e-13,3.547191758213097731e-17,1.866302693601799939e-15,6.330938724567164757e-16,3.654901841809402816e-16,1.531439865886071955e-15,9.514616950742356504e-15,5.086535534698869920e-18,4.419316571212440576e-15
3.402508559705171804e-10,2.338747092555104321e-16,3.488821527306294298e-15,3.979145007807289419e-15,1.818524277287760902e-16,2.903376097271163845e-16,5.352659262487645081e-16,2.792949510120012506e-13,4.226569851986546997e-15,4.297042682403996288e-12,3.826426756643525047e-13,3.480959662375495131e-12,1.533347896004902549e-12,9.098465109858226808e-17,7.353492460058635098e-15,1.580426115523827588e-16,3.227325986831580962e-12,2.234349317591410967e-16,1.206462276678490577e-15,1.365150742649780350e-16,1.547986440260926405e-11,2.266365205896184473e-13,3.539309526791672646e-14,1.067283505544369501e-14,1.859711344067178758e-13,6.747235515281659218e-15,1.719942162133057064e-16,2.403146006403167467e-17,5.604486776517712244e-16,1.899680543766173189e-12,8.492114121654853722e-18,5.020164650015023522e-16,8.364670116499815600e-14,7.598833024663068321e-18,3.071100926712367709e-13,5.807066117706371752e-14,1.310689328831765953e-15,4.896595172051235137e-17,6.773240711129093716e-17,5.978090329971870260e-12,3.560726875311776791e-14,4.644239762654136983e-13,3.433793616700291195e-12,1.614254426534641390e-14,6.200239321816282097e-16,3.778170683998855178e-14,3.405199610943312342e-16,1.091920590283109886e-14,5.285883069262566053e-17,2.063484427091859931e-16,2.430102660077232933e-16,2.776956675346183076e-17,1.962358291496038235e-16,1.909149025473457156e-16,4.996359697426162553e-14,4.022678758562125698e-17,3.028076737727094405e-16,9.905329099755971139e-15,1.289823405420531371e-17,9.480409724286001650e-14,3.237865297393950079e-17,1.702157199853881409e-15,5.773080273341019280e-16,3.333059411708213186e-16,1.396594407896639732e-15,8.673772608430057990e-15,4.643454192363245731e-18,4.029842202683665772e-15
3.482031304608031205e-10,2.135257787559594857e-16,3.186318427413061969e-15,3.629810692013852617e-15,1.658624771384180555e-16,2.650922670156171883e-16,4.881834214002924504e-16,2.546607276830421179e-13,3.853981295095214056e-15,3.918082031700403442e-12,3.489135857495709410e-13,3.173910193277389129e-12,1.398089487964820029e-12,8.306417156597880369e-17,6.705328127235634941e-15,1.441441682177275921e-16,2.942698516329399447e-12,2.037553681245736477e-16,1.100233115298919280e-15,1.246218396469240328e-16,1.411424424900236311e-11,2.066683190449257147e-13,3.082612778802886797e-14,9.732529958767577211e-15,1.695756323364427634e-13,6.153032336673523534e-15,1.569716954589040595e-16,2.192688510574295212e-17,5.105649035696784884e-16,1.731969726799339554e-12,7.749906208013027294e-18,4.583270605337172871e-16,7.626909311668150713e-14,6.938024935538277842e-18,2.800183188759841826e-13,5.294780789424226636e-14,1.195455070533582167e-15,4.466638989426400254e-17,6.184178331352481112e-17,5.451097610704898014e-12,3.247658648674105633e-14,4.234545220436585254e-13,3.130892141318664175e-12,1.471850862563769511e-14,5.654455709548480439e-16,3.444891563164557221e-14,3.105894009416240105e-16,9.961973549300962536e-15,4.825154592714144314e-17,1.882504431414226259e-16,2.216145674626898935e-16,2.534941485873041209e-17,1.789684787894689347e-16,1.742126683671862268e-16,4.556193189578952083e-14,3.669491975579377767e-17,2.761598315792082372e-16,9.032948848325350448e-15,1.176409958152554353e-17,8.644043730019509692e-14,2.955676646816185884e-17,1.552474264892907184e-15,5.264420223292416517e-16,3.039591177937459896e-16,1.273636728445988312e-15,7.907195508380023251e-15,4.239224548193739193e-18,3.674718908369054614e-15
3.563412639091465529e-10,1.949601020081742636e-16,2.910279245386919085e-15,3.311227074386472208e-15,1.512811764911103808e-16,2.420585067306399882e-16,4.452494784922654184e-16,2.322001050799832864e-13,3.514259042771772649e-15,3.572556957389287344e-12,3.181596577908665146e-13,2.893954302559051913e-12,1.274766274940688868e-12,7.583797797457135955e-17,6.114335492198018026e-15,1.314702130538403638e-16,2.683183911608883052e-12,1.858109861415498688e-16,1.003368892175612482e-15,1.137715341206443417e-16,1.286913190157776422e-11,1.884610468754970558e-13,2.684904966399106620e-14,8.875145303561229647e-15,1.546264534073197024e-13,5.611217690998451107e-15,1.432681564445334400e-16,2.000734051393102099e-17,4.651040551985446186e-16,1.579063929670750032e-12,7.072884933341048530e-18,4.184668244524218697e-16,6.954244139337196087e-14,6.335111648353939947e-18,2.553171775100502373e-13,4.827701172108354661e-14,1.090371904468960195e-15,4.074533843080997032e-17,5.646726573065592048e-17,4.970591335163093694e-12,2.962169574120189436e-14,3.861003039313235482e-13,2.854718791294641264e-12,1.342013356141582148e-14,5.156780585286874241e-16,3.141021078286410655e-14,2.832951234173744118e-16,9.088942259439214676e-15,4.404836678570277009e-17,1.717447701835375222e-16,2.021050060588678343e-16,2.314152501746748954e-17,1.632228779467149379e-16,1.589781045207308779e-16,4.154841427628915277e-14,3.347396418563545527e-17,2.518605624415056795e-16,8.237485407273639626e-15,1.072987847946272038e-17,7.881482596161221984e-14,2.698237872212957173e-17,1.415978477856270750e-15,4.800617806509582862e-16,2.771994122478071395e-16,1.161518171712833491e-15,7.208328004911046951e-15,3.870428871766176607e-18,3.350915774672766296e-15
