# This data is taken from: https://arxiv.org/abs/1803.01038
# Adaptation: added in frequencies in Hz corresponding to T in GeV
#
# Original Header:
### Effective degrees of freedom for the energy density and for the entropy density in the Standard Model.
### Data points are spaced over the interval in log(T).
### 
### K. Saikawa and S. Shirai (2018).
#
#
T[GeV] f[Hz] g_*rho g_*s
170449830000000.0 4512997.3198975185 105.1311 105.12924
171343130000000.0 4536649.065335185 105.13108 105.12922
172241110000000.0 4560426.962686499 105.13137 105.12951
173143790000000.0 4584331.794719526 105.132 105.13014
174051200000000.0 4608357.381561016 105.13201 105.13015
174963370000000.0 4632508.92635208 105.13201 105.13015
175880330000000.0 4656787.2960765995 105.13201 105.13015
176802080000000.0 4681192.268100543 105.132 105.13015
177728670000000.0 4705725.610376263 105.132 105.13015
178660110000000.0 4730387.216223416 105.13198 105.13013
179596440000000.0 4755182.062201883 105.13246 105.13061
180537670000000.0 4780104.713315198 105.13266 105.1308
181483830000000.0 4805158.294562863 105.13293 105.13107
182434960000000.0 4830341.267698204 105.13291 105.13105
183391060000000.0 4855655.984165082 105.13291 105.13105
184352180000000.0 4881103.383330348 105.1329 105.13105
185318340000000.0 4906684.457797915 105.1329 105.13105
186289560000000.0 4932400.600843605 105.13304 105.13119
187265870000000.0 4958253.095585313 105.13338 105.13153
188247290000000.0 4984237.992696874 105.13335 105.1315
189233860000000.0 5010360.356238392 105.13346 105.13161
190225600000000.0 5036621.691313777 105.13383 105.13198
191222540000000.0 5063017.527764172 105.1338 105.13195
192224700000000.0 5089551.733499647 105.13379 105.13194
193232110000000.0 5116226.970734057 105.13403 105.13218
194244810000000.0 5143042.292202264 105.13427 105.13242
195262810000000.0 5169995.83198799 105.13425 105.1324
196286140000000.0 5197090.657852416 105.13425 105.1324
197314840000000.0 5224327.6658231905 105.13425 105.1324
198348930000000.0 5251707.635195758 105.13428 105.13243
199388440000000.0 5279234.460635752 105.13471 105.13286
200433400000000.0 5306904.44630001 105.13502 105.13318
201483840000000.0 5334718.452882208 105.13516 105.13331
202539780000000.0 5362676.482753227 105.13515 105.13331
203601250000000.0 5390781.18498085 105.13515 105.13331
204668290000000.0 5419033.364943507 105.13515 105.13331
205740910000000.0 5447433.460127834 105.13515 105.1333
206819160000000.0 5475982.189449621 105.13512 105.13327
207903070000000.0 5504684.703442619 105.13554 105.13369
208992650000000.0 5533538.433892179 105.13608 105.13423
210087940000000.0 5562538.460709464 105.13606 105.13421
211188970000000.0 5591690.376109583 105.13605 105.13421
212295770000000.0 5620995.329433037 105.13605 105.13421
213408380000000.0 5650454.115227405 105.13605 105.13421
214526810000000.0 5680066.728144636 105.13602 105.13418
215651100000000.0 5709839.201169767 105.13651 105.13467
216781290000000.0 5739763.3867898015 105.1365 105.13466
217917400000000.0 5769844.407994933 105.1365 105.13466
219059470000000.0 5800083.233361971 105.1365 105.13466
220207520000000.0 5830484.828774676 105.13698 105.13514
221361580000000.0 5861040.860396158 105.13695 105.13511
222521700000000.0 5891757.527890692 105.13694 105.1351
223687890000000.0 5922639.605384125 105.13743 105.13559
224860200000000.0 5953678.864163257 105.1374 105.13556
226038650000000.0 5984880.9748857105 105.1374 105.13556
227223280000000.0 6016246.714989357 105.1374 105.13556
228414110000000.0 6047776.614019115 105.1374 105.13556
229611190000000.0 6079471.513976755 105.13737 105.13554
230814540000000.0 6111337.846236607 105.13786 105.13602
232024200000000.0 6143367.893274252 105.13804 105.13621
233240190000000.0 6175566.732452474 105.13832 105.13649
234462560000000.0 6207931.57318808 105.1383 105.13647
235691340000000.0 6240466.329093253 105.1383 105.13647
236926550000000.0 6273171.5328184515 105.1383 105.13646
238168240000000.0 6306048.111490556 105.1383 105.13646
239416430000000.0 6339096.290073979 105.13827 105.13644
240671170000000.0 6372321.2229833715 105.13855 105.13672
241932480000000.0 6405723.69517896 105.13918 105.13735
243200410000000.0 6439295.287690945 105.1392 105.13737
244474980000000.0 6473042.486533381 105.1392 105.13737
245756220000000.0 6506966.289105923 105.1392 105.13737
247044190000000.0 6541068.284047821 105.1392 105.13737
248338900000000.0 6575348.423445833 105.13917 105.13734
249640400000000.0 6609812.845896462 105.13957 105.13774
250948720000000.0 6644454.517225198 105.13965 105.13782
252263890000000.0 6679276.402506185 105.13962 105.13779
253585960000000.0 6714285.235322767 105.13999 105.13816
254914960000000.0 6749474.815673288 105.1401 105.13827
256250920000000.0 6784847.507706533 105.1401 105.13827
257593880000000.0 6820405.216912985 105.14007 105.13824
258943890000000.0 6856154.804670579 105.14054 105.13872
260300960000000.0 6892086.785421928 105.14055 105.13872
261665150000000.0 6928206.959054038 105.14055 105.13872
263036490000000.0 6964516.445935378 105.14055 105.13872
264415020000000.0 7001016.083211381 105.14053 105.1387
265800770000000.0 7037709.785279981 105.14079 105.13897
267193780000000.0 7074595.74118432 105.14101 105.13918
268594090000000.0 7111672.642900174 105.14106 105.13924
270001740000000.0 7148948.311703195 105.14148 105.13966
271416770000000.0 7186414.3075137 105.14145 105.13963
272839220000000.0 7224077.334726939 105.14145 105.13962
274269120000000.0 7261937.390846898 105.14145 105.13962
275706510000000.0 7299995.41565617 105.14144 105.13962
277151440000000.0 7338253.425508546 105.14144 105.13962
278603940000000.0 7376715.494182819 105.14175 105.13993
280064050000000.0 7415383.090362385 105.1424 105.14058
281531810000000.0 7454245.047928915 105.14235 105.14053
283007270000000.0 7493311.469582713 105.14235 105.14053
284490460000000.0 7532582.56194218 105.14235 105.14053
285981420000000.0 7572059.384105401 105.14235 105.14053
287480190000000.0 7611742.753863324 105.14233 105.14051
288986830000000.0 7651637.8946431 105.14259 105.14077
290501350000000.0 7691741.223101937 105.14281 105.14099
292023820000000.0 7732052.991977357 105.14286 105.14104
293554260000000.0 7772580.351200801 105.14328 105.14146
295092720000000.0 7813314.540849904 105.14325 105.14143
296639250000000.0 7854262.773449002 105.14325 105.14143
298193880000000.0 7895425.473717044 105.14325 105.14143
299756660000000.0 7936803.588113429 105.14322 105.1414
301327630000000.0 7978404.745927362 105.1437 105.14189
302906830000000.0 8020218.280890267 105.1437 105.14188
304494310000000.0 8062250.41329378 105.14369 105.14188
306090110000000.0 8104503.21995389 105.14369 105.14188
307694270000000.0 8146978.928208125 105.14381 105.142
309306840000000.0 8189680.444038718 105.14417 105.14236
310927860000000.0 8232600.52412629 105.14413 105.14232
312557370000000.0 8275752.345293439 105.14462 105.14281
314195430000000.0 8319124.155374256 105.1446 105.14278
315842070000000.0 8362723.142791754 105.1446 105.14278
317497340000000.0 8406550.231675435 105.14459 105.14278
319161280000000.0 8450607.278554926 105.14459 105.14278
320833950000000.0 8494895.474405693 105.14459 105.14278
322515380000000.0 8539416.561040381 105.14466 105.14285
324205620000000.0 8584182.218092127 105.14556 105.14375
325904720000000.0 8629169.46397696 105.1455 105.14369
327612730000000.0 8674393.441512994 105.1455 105.14369
329329690000000.0 8719854.393422097 105.1455 105.14369
331055640000000.0 8765553.23986916 105.14549 105.14368
332790640000000.0 8811491.846657956 105.14549 105.14368
334534740000000.0 8857671.11865636 105.14547 105.14366
336287970000000.0 8904096.503207592 105.14576 105.14395
338050400000000.0 8950763.963798895 105.14594 105.14413
339822060000000.0 8997680.117851827 105.14642 105.14461
341603000000000.0 9044834.887594003 105.1464 105.14459
343393280000000.0 9092236.811191857 105.14639 105.14459
345192940000000.0 9139887.524972947 105.14639 105.14459
347002030000000.0 9187787.48582186 105.14636 105.14456
348820600000000.0 9235944.891232839 105.14675 105.14494
350648710000000.0 9284349.952563753 105.14684 105.14504
352486390000000.0 9333007.380166514 105.14684 105.14504
354333710000000.0 9381919.606090087 105.14681 105.14501
356190710000000.0 9431096.203109797 105.1473 105.14549
358057440000000.0 9480522.392908415 105.14729 105.14549
359933950000000.0 9530207.982671656 105.14729 105.14549
361820300000000.0 9580153.960740574 105.14728 105.14548
363716530000000.0 9630369.168640185 105.14777 105.14597
365622700000000.0 9680839.663805706 105.14774 105.14594
367538860000000.0 9731575.128890881 105.14774 105.14594
369465060000000.0 9782576.429850651 105.14774 105.14594
371401360000000.0 9833845.155345611 105.14774 105.14594
373347810000000.0 9885382.315889584 105.14772 105.14592
375304450000000.0 9937198.10100284 105.14826 105.14646
377271360000000.0 9989284.000996737 105.14868 105.14688
379248570000000.0 10041635.528766593 105.14865 105.14685
381236140000000.0 10094261.680660233 105.14864 105.14684
383234120000000.0 10147163.624722319 105.14864 105.14684
385242580000000.0 10200343.055232603 105.14864 105.14684
387261570000000.0 10253801.296076812 105.14864 105.14684
389291130000000.0 10307539.079613782 105.14862 105.14682
391331340000000.0 10361563.774313554 105.1489 105.1471
393382230000000.0 10415877.077364106 105.14953 105.14773
395443880000000.0 10470464.768541168 105.14954 105.14775
397516320000000.0 10525338.31976395 105.14954 105.14775
399599630000000.0 10580499.684145033 105.14954 105.14775
401693860000000.0 10635950.185571989 105.14954 105.14775
403799060000000.0 10691690.63954556 105.14951 105.14772
405915300000000.0 10747730.727623694 105.14991 105.14812
408042630000000.0 10804059.045597242 105.14999 105.1482
410181100000000.0 10860680.4467137 105.14996 105.14817
412330790000000.0 10917606.363821365 105.15034 105.14854
414491740000000.0 10974824.926759694 105.15044 105.14865
416664010000000.0 11032341.833957052 105.15044 105.14865
418847670000000.0 11090160.323173672 105.15044 105.14865
421042770000000.0 11148281.718299014 105.15044 105.14865
423249380000000.0 11206716.39869985 105.15092 105.14913
425467550000000.0 11265448.145443516 105.15089 105.1491
427697350000000.0 11324488.361964636 105.15089 105.1491
429938830000000.0 11383837.839284465 105.15089 105.1491
432192060000000.0 11443497.886721505 105.15086 105.14907
434457100000000.0 11503479.018379316 105.15129 105.1495
436734010000000.0 11563768.475457786 105.15141 105.14963
439022850000000.0 11624379.9122045 105.15182 105.15003
441323690000000.0 11685300.646391869 105.15179 105.15
443636580000000.0 11746540.991346007 105.15179 105.15
445961600000000.0 11808102.512570655 105.15179 105.15
448298800000000.0 11869986.533958102 105.15179 105.15
450648250000000.0 11932194.90895756 105.15179 105.15
453010020000000.0 11994728.540461954 105.15174 105.14995
455384160000000.0 12057603.0704392 105.15241 105.15063
457770740000000.0 12120800.006973037 105.15269 105.15091
460169830000000.0 12184322.83084057 105.15269 105.15091
462581500000000.0 12248178.746473834 105.15269 105.15091
465005800000000.0 12312369.46807489 105.15269 105.1509
467442810000000.0 12376896.335304057 105.15269 105.1509
469892590000000.0 12441760.733522965 105.15266 105.15087
472355210000000.0 12506973.625351254 105.15308 105.1513
474830740000000.0 12572521.853982663 105.15313 105.15134
477319240000000.0 12638416.720534172 105.15336 105.15157
479820780000000.0 12704657.309930725 105.15361 105.15182
482335430000000.0 12771239.207452202 105.15359 105.15181
484863260000000.0 12838170.88942666 105.15359 105.15181
487404340000000.0 12905453.403848777 105.15359 105.15181
489958740000000.0 12973088.809787285 105.1536 105.15182
492526520000000.0 13041088.000266392 105.15407 105.15229
495107760000000.0 13109433.296650967 105.15404 105.15226
497702530000000.0 13178137.459629852 105.15404 105.15226
500310900000000.0 13247200.672774421 105.15401 105.15224
502932930000000.0 13316633.37276081 105.15431 105.15253
505568710000000.0 13386426.820501244 105.15449 105.15272
508218300000000.0 13456584.471412878 105.15458 105.15281
510881780000000.0 13527116.781860927 105.15497 105.15319
513559220000000.0 13598009.334041458 105.15494 105.15316
516250690000000.0 13669274.01541996 105.15494 105.15316
518956260000000.0 13740912.036277426 105.15494 105.15316
521676020000000.0 13812925.122842582 105.15493 105.15316
524410020000000.0 13885316.349312289 105.15493 105.15315
527158360000000.0 13958089.929200644 105.15509 105.15332
529921100000000.0 14031256.165891228 105.15574 105.15397
532698320000000.0 14104793.660187025 105.15584 105.15407
535490090000000.0 14178714.185779635 105.15584 105.15407
538296490000000.0 14253022.536533369 105.15584 105.15406
541117610000000.0 14327720.194209466 105.15584 105.15406
543953500000000.0 14402808.247335471 105.15583 105.15406
546804260000000.0 14478290.021389445 105.1558 105.15403
549669960000000.0 14554178.441822367 105.15625 105.15448
552550680000000.0 14630454.700092081 105.15627 105.1545
555446500000000.0 14707136.375691969 105.15653 105.15476
558357490000000.0 14784218.84930082 105.15675 105.15498
561283740000000.0 14861700.014444672 105.15674 105.15497
564225320000000.0 14939587.322437044 105.15674 105.15497
567182320000000.0 15017882.683974378 105.15673 105.15496
570154820000000.0 15096589.649137575 105.15677 105.155
573142900000000.0 15175719.013554132 105.15722 105.15545
576146630000000.0 15255251.267647766 105.15719 105.15542
579166110000000.0 15335201.029861486 105.15718 105.15541
582201410000000.0 15415573.581687652 105.15733 105.15556
585252620000000.0 15496371.858773129 105.15766 105.15589
588319820000000.0 15577584.964296546 105.15764 105.15587
591403100000000.0 15659223.087780545 105.15761 105.15585
594502530000000.0 15741297.301705617 105.1579 105.15614
597618210000000.0 15823799.352517612 105.15809 105.15633
600750210000000.0 15906729.29018806 105.15809 105.15632
603898640000000.0 15990093.001298072 105.15808 105.15632
607063560000000.0 16073894.092722403 105.15808 105.15632
610245060000000.0 16158133.935081914 105.15807 105.15631
613443250000000.0 16242820.842890918 105.15826 105.1565
616658190000000.0 16327963.213862015 105.15891 105.15715
619889980000000.0 16413537.089925107 105.15899 105.15723
623138710000000.0 16499557.958596447 105.15899 105.15722
626404460000000.0 16586028.965033017 105.15899 105.15722
629687330000000.0 16672952.484585267 105.15898 105.15722
632987410000000.0 16760332.481631313 105.15898 105.15722
636304780000000.0 16848170.285805944 105.15898 105.15722
639639530000000.0 16936468.011724796 105.15897 105.15721
642991760000000.0 17025245.841537837 105.15958 105.15781
646361560000000.0 17114480.390840136 105.15991 105.15815
649749030000000.0 17204173.89987021 105.15989 105.15813
653154240000000.0 17294337.674344145 105.15989 105.15813
656577300000000.0 17384973.80886637 105.15988 105.15812
660018300000000.0 17476085.236075796 105.15988 105.15812
663477330000000.0 17567673.786503408 105.15987 105.15811
666954500000000.0 17659748.245774977 105.16008 105.15833
670449880000000.0 17752307.741971444 105.16035 105.15859
673963590000000.0 17845343.901520543 105.16033 105.15857
677495700000000.0 17938872.087142207 105.1605 105.15875
681046330000000.0 18032895.838019557 105.16081 105.15905
684615570000000.0 18127401.530227803 105.16078 105.15903
688203510000000.0 18222403.79412075 105.16078 105.15903
691810260000000.0 18317903.242409214 105.16075 105.159
695435910000000.0 18413917.4194551 105.16121 105.15946
699080560000000.0 18510421.91566874 105.16123 105.15948
702744310000000.0 18607431.562587734 105.16123 105.15948
706427270000000.0 18704949.85647153 105.16123 105.15948
710129520000000.0 18802981.299518276 105.16131 105.15956
713851180000000.0 18901536.29587369 105.16171 105.15996
717592340000000.0 19000594.19298826 105.16166 105.15991
721353110000000.0 19100187.658813097 105.16215 105.1604
725133590000000.0 19200287.6479078 105.16213 105.16038
728933880000000.0 19300912.777058784 105.16213 105.16038
732754080000000.0 19402065.088693578 105.16213 105.16038
736594310000000.0 19503747.760205355 105.16213 105.16038
740454670000000.0 19605963.439421758 105.16213 105.16038
744335250000000.0 19708714.509387664 105.16213 105.16038
748236180000000.0 19812012.88975633 105.1624 105.16065
752157540000000.0 19915865.566385753 105.16309 105.16134
756099460000000.0 20020238.43436691 105.16303 105.16129
760062040000000.0 20125161.5072412 105.16303 105.16128
764045380000000.0 20230633.63532992 105.16303 105.16128
768049600000000.0 20336658.630619153 105.16303 105.16128
772074810000000.0 20443239.405723464 105.16303 105.16128
776121110000000.0 20550377.63143428 105.163 105.16125
780188620000000.0 20658090.874758314 105.1634 105.16166
784277440000000.0 20766360.93203522 105.16353 105.16178
788387690000000.0 20875207.073028725 105.16396 105.16222
792519490000000.0 20984609.33174311 105.16393 105.16219
796672940000000.0 21094585.839234333 105.16393 105.16219
800848150000000.0 21205138.5156461 105.16393 105.16219
805045250000000.0 21316271.478827424 105.16393 105.16218
809264340000000.0 21427986.0288277 105.16393 105.16218
813505550000000.0 21540301.982699707 105.16441 105.16267
817768980000000.0 21653189.63566285 105.16438 105.16264
822054750000000.0 21766669.83950335 105.16438 105.16264
826362990000000.0 21880748.479907222 105.16448 105.16274
830693810000000.0 21995434.798361026 105.16486 105.16312
835047320000000.0 22110707.683467705 105.16483 105.16309
839423650000000.0 22226588.316801783 105.1649 105.16316
843822910000000.0 22343088.164274078 105.16531 105.16357
848245230000000.0 22460183.09430257 105.16528 105.16354
852690730000000.0 22577892.85607243 105.16528 105.16354
857159520000000.0 22696219.299959406 105.16528 105.16354
861651730000000.0 22815165.8681565 105.16528 105.16354
866167490000000.0 22934736.729775198 105.1653 105.16356
870706920000000.0 23054949.688186433 105.16574 105.164
875270130000000.0 23175787.329729974 105.16604 105.1643
879857260000000.0 23297251.805060163 105.16618 105.16445
884468430000000.0 23419349.15722812 105.16618 105.16444
889103760000000.0 23542085.49020155 105.16618 105.16444
893763390000000.0 23665465.24940166 105.16618 105.16444
898447440000000.0 23789491.612241898 105.16618 105.16444
903156030000000.0 23914167.756135732 105.16618 105.16444
907889310000000.0 24039496.89092241 105.16616 105.16442
912647390000000.0 24165504.894826885 105.16672 105.16498
917430400000000.0 24292165.916688696 105.16711 105.16538
922238490000000.0 24419475.68856329 105.16708 105.16535
927071770000000.0 24547453.608305093 105.16708 105.16535
931930380000000.0 24676103.0101445 105.16708 105.16534
936814450000000.0 24805425.776109867 105.16708 105.16534
941724120000000.0 24935425.20573304 105.16707 105.16534
946659530000000.0 25066113.72648758 105.16723 105.1655
951620790000000.0 25197493.171574548 105.16755 105.16582
956608060000000.0 25329547.80838388 105.16753 105.1658
961621470000000.0 25462300.233911827 105.16765 105.16592
966661150000000.0 25595758.846574176 105.16801 105.16627
971727240000000.0 25729899.385002226 105.16798 105.16625
976819880000000.0 25864744.95628006 105.16798 105.16625
981939210000000.0 26000296.00317162 105.16795 105.16622
987085380000000.0 26136576.35910453 105.16837 105.16664
992258510000000.0 26273555.769287117 105.16843 105.1667
997458750000000.0 26411250.527534824 105.16843 105.1667
1002686200000000.0 26549665.766831845 105.16843 105.1667
1007941100000000.0 26688808.264925435 105.16846 105.16674
1013223600000000.0 26828701.132355615 105.16891 105.16718
1018533700000000.0 26969303.647713862 105.16888 105.16715
1023871600000000.0 27110643.972070474 105.16889 105.16716
1029237600000000.0 27252748.214580417 105.16936 105.16763
1034631600000000.0 27395572.3626513 105.16933 105.1676
1040053900000000.0 27539147.150065497 105.16933 105.1676
1045504600000000.0 27683473.929063067 105.16933 105.1676
1050983900000000.0 27828556.672323544 105.16932 105.1676
1056492000000000.0 27974403.314700108 105.16932 105.1676
1062028800000000.0 28121014.3485593 105.1694 105.16767
1067594700000000.0 28268420.593751106 105.17005 105.16832
1073189800000000.0 28416578.70354996 105.17024 105.16852
1078814200000000.0 28565504.5687206 105.17023 105.16851
1084468000000000.0 28715210.26558243 105.17023 105.1685
1090151500000000.0 28865701.47191073 105.17023 105.1685
1095864800000000.0 29016980.361430883 105.17022 105.1685
1101608100000000.0 29169054.98168496 105.17022 105.1685
1107381400000000.0 29321923.960386313 105.1702 105.16847
1113185000000000.0 29475616.72726944 105.17068 105.16896
1119019000000000.0 29630099.643923867 105.17082 105.1691
1124883500000000.0 29785399.195761994 105.17115 105.16943
1130778800000000.0 29941497.84635568 105.17113 105.16941
1136705000000000.0 30098415.631281495 105.17113 105.16941
1142662300000000.0 30256155.463846046 105.17112 105.16941
1148650800000000.0 30414723.82521753 105.17112 105.1694
1154670600000000.0 30574124.369884938 105.17121 105.16949
1160722100000000.0 30734377.970456306 105.1716 105.16989
1166805200000000.0 30895448.90190958 105.17157 105.16986
1172920200000000.0 31057366.456218563 105.17156 105.16984
1179067300000000.0 31220144.3703053 105.17178 105.17006
1185246500000000.0 31383773.358349014 105.17204 105.17033
1191458200000000.0 31548251.530247323 105.17203 105.17031
1197702400000000.0 31713588.25452458 105.172 105.17028
1203979300000000.0 31879810.01312137 105.17235 105.17063
1210289200000000.0 32046894.58145648 105.17248 105.17076
1216632100000000.0 32214846.379787587 105.17248 105.17076
1223008200000000.0 32383675.731680475 105.17247 105.17076
1229417800000000.0 32553393.65178091 105.17247 105.17076
1235860900000000.0 32724005.868449464 105.17259 105.17087
1242337800000000.0 32895523.56691795 105.17295 105.17124
1248848700000000.0 33067921.81513526 105.17291 105.1712
1255393700000000.0 33241250.88388277 105.1734 105.17169
1261973000000000.0 33415462.49734345 105.17338 105.17166
1268586700000000.0 33590584.97961421 105.17338 105.17166
1275235200000000.0 33766627.31696095 105.17337 105.17166
1281918400000000.0 33943590.06366423 105.17337 105.17166
1288636700000000.0 34121482.214307144 105.17337 105.17166
1295390200000000.0 34300305.873229966 105.17336 105.17165
1302179100000000.0 34480086.5437714 105.17371 105.172
1309003600000000.0 34660824.33830997 105.17432 105.17261
1315863900000000.0 34842474.53567869 105.17428 105.17257
1322760100000000.0 35025077.51832222 105.17428 105.17257
1329692400000000.0 35208635.82710545 105.17427 105.17256
1336661100000000.0 35393158.51858534 105.17427 105.17256
1343666300000000.0 35578647.68562581 105.17427 105.17256
1350708200000000.0 35765106.92375999 105.17424 105.17253
1357787000000000.0 35952569.98753688 105.17468 105.17297
1364902900000000.0 36140992.19629863 105.17471 105.173
1372056100000000.0 36330413.02046063 105.17495 105.17325
1379246800000000.0 36520829.247346565 105.17519 105.17348
1386475200000000.0 36712226.43063354 105.17517 105.17347
1393741400000000.0 36904626.82819584 105.17517 105.17347
1401045800000000.0 37098038.71665942 105.17517 105.17347
1408388400000000.0 37292465.05077544 105.1752 105.17349
1415769500000000.0 37487933.4236029 105.17565 105.17395
1423189300000000.0 37684399.32582031 105.17562 105.17392
1430647900000000.0 37881894.38906422 105.17562 105.17392
1438145700000000.0 38080426.21592403 105.1756 105.1739
1445682800000000.0 38280018.66575927 105.17591 105.17421
1453259300000000.0 38480647.2617643 105.17608 105.17437
1460875600000000.0 38682315.126352265 105.17605 105.17435
1468531800000000.0 38885059.79891145 105.17633 105.17463
1476228100000000.0 39088861.49923557 105.17653 105.17483
1483964700000000.0 39293717.35227895 105.17652 105.17482
1491741900000000.0 39499648.867086634 105.17652 105.17482
1499559800000000.0 39706658.072149515 105.17652 105.17482
1507418700000000.0 39914752.27864665 105.17651 105.17481
1515318800000000.0 40123950.759966135 105.17671 105.17501
1523260400000000.0 40334252.0826604 105.17697 105.17527
1531243500000000.0 40545664.01769086 105.17743 105.17574
1539268400000000.0 40758155.94151349 105.17743 105.17573
1547335500000000.0 40971763.34127599 105.17742 105.17572
1555444800000000.0 41186488.797043934 105.17742 105.17572
1563596600000000.0 41402339.60664884 105.17742 105.17572
1571791100000000.0 41619321.065873474 105.17742 105.17572
1580028500000000.0 41837438.4705006 105.17742 105.17572
1588309200000000.0 42056706.41054477 105.1775 105.17581
1596633200000000.0 42277160.45418619 105.17815 105.17646
1605000900000000.0 42498742.452402726 105.17834 105.17664
1613412400000000.0 42721467.452763334 105.17832 105.17663
1621868000000000.0 42945362.86858732 105.17832 105.17663
1630367900000000.0 43170431.30192881 105.17832 105.17663
1638912300000000.0 43396679.42393676 105.17832 105.17662
1647501600000000.0 43624111.62636464 105.17829 105.1766
1656135800000000.0 43852761.88218171 105.17866 105.17697
1664815300000000.0 44082593.74252746 105.17877 105.17708
1673540300000000.0 44313622.75248225 105.17875 105.17705
1682311000000000.0 44545883.73261899 105.17908 105.17739
1691127700000000.0 44779350.912393406 105.17922 105.17753
1699990600000000.0 45014031.53952844 105.17922 105.17753
1708899900000000.0 45249940.79172968 105.17922 105.17753
1717856000000000.0 45487088.53982861 105.17921 105.17752
1726858900000000.0 45725511.724028766 105.1797 105.17801
1735909100000000.0 45965149.862967424 105.17967 105.17798
1745006700000000.0 46206045.28047133 105.17967 105.17798
1754151900000000.0 46448201.09872634 105.17967 105.17798
1763345100000000.0 46691625.68979368 105.17964 105.17795
1772586500000000.0 46936358.52586859 105.18004 105.17835
1781876300000000.0 47182348.586144954 105.18011 105.17842
1791214800000000.0 47429637.99966898 105.18031 105.17862
1800602200000000.0 47678228.43886958 105.18059 105.1789
1810038800000000.0 47928099.085263826 105.18057 105.17888
1819524900000000.0 48179281.95533972 105.18057 105.17888
1829060700000000.0 48431780.83395893 105.18057 105.17888
1838646400000000.0 48685601.01693049 105.18057 105.17888
1848282400000000.0 48940753.09587245 105.18057 105.17888
1857969000000000.0 49197242.67586917 105.18054 105.17885
1867706200000000.0 49455106.550566286 105.18097 105.17929
1877494500000000.0 49714334.86943061 105.1815 105.17981
1887334100000000.0 49974874.506534114 105.18147 105.17979
1897225300000000.0 50236784.40299551 105.18147 105.17979
1907168300000000.0 50500065.91590754 105.18147 105.17979
1917163400000000.0 50764728.59781882 105.18147 105.17978
1927210900000000.0 51030777.18323756 105.18147 105.17978
1937311100000000.0 51298220.403498486 105.18146 105.17977
1947464200000000.0 51567079.06619331 105.18165 105.17997
1957670500000000.0 51837353.95402535 105.18191 105.18023
1967930200000000.0 52109060.38806657 105.18238 105.1807
1978243800000000.0 52382154.61257055 105.18237 105.18069
1988611400000000.0 52656679.535212174 105.18237 105.18069
1999033400000000.0 52932644.92197199 105.18237 105.18069
2009509900000000.0 53210053.42076197 105.18237 105.18069
2020041400000000.0 53488915.72854789 105.18234 105.18066
2030628100000000.0 53769279.6997747 105.18278 105.1811
2041270200000000.0 54051076.74961269 105.18282 105.18114
2051968100000000.0 54334347.92750951 105.18282 105.18114
2062722100000000.0 54619102.854216516 105.1828 105.18112
2073532400000000.0 54905392.90673213 105.18329 105.18161
2084399400000000.0 55193140.17221825 105.18327 105.18159
2095323400000000.0 55482398.48962195 105.18327 105.18159
2106304600000000.0 55773172.298472464 105.1833 105.18163
2117343400000000.0 56065512.18020933 105.18375 105.18207
2128440000000000.0 56359338.34467868 105.18372 105.18204
2139594700000000.0 56654705.614337854 105.18372 105.18204
2150807900000000.0 56951621.91581996 105.18372 105.18204
2162079900000000.0 57250095.192877896 105.18372 105.18204
2173411000000000.0 57550132.47739512 105.18371 105.18203
2184801400000000.0 57851783.04983274 105.18419 105.18252
2196251600000000.0 58154972.36805578 105.18414 105.18246
2207761700000000.0 58459789.44339533 105.18458 105.18291
2219332200000000.0 58766170.88692012 105.18462 105.18295
2230963300000000.0 59074155.13778294 105.18462 105.18294
2242655400000000.0 59383752.75836524 105.18462 105.18294
2254408700000000.0 59694970.90685784 105.18462 105.18294
2266223600000000.0 60007817.32244656 105.18461 105.18294
2278100500000000.0 60322308.28686727 105.18461 105.18294
2290039600000000.0 60638452.98389869 105.18468 105.18301
2302041300000000.0 60956335.513736434 105.18558 105.18391
2314105800000000.0 61275788.64418234 105.18552 105.18385
2326233600000000.0 61596923.70616566 105.18552 105.18385
2338425000000000.0 61919742.8485215 105.18552 105.18385
2350680300000000.0 62244254.01502521 105.18552 105.18385
2362999700000000.0 62570459.527236305 105.18551 105.18385
2375383800000000.0 62898379.21250953 105.18549 105.18383
2387832700000000.0 63228047.792329274 105.18578 105.18411
2400346900000000.0 63559431.69347229 105.18597 105.18431
2412926700000000.0 63892545.72743288 105.18605 105.18438
2425572400000000.0 64227435.380585514 105.18645 105.18478
2438284400000000.0 64564037.04815187 105.18642 105.18475
2451063000000000.0 64902405.289290406 105.18642 105.18475
2463908500000000.0 65242544.994856335 105.18642 105.18475
2476821400000000.0 65584466.287057765 105.18639 105.18472
2489802000000000.0 65928234.513103805 105.18688 105.18521
2502850600000000.0 66273751.364010476 105.18687 105.1852
2515967500000000.0 66621077.79622603 105.18687 105.1852
2529153300000000.0 66970225.46935457 105.18686 105.1852
2542408100000000.0 67321218.31464092 105.187 105.18534
2555732400000000.0 67674073.07314816 105.18734 105.18568
2569126500000000.0 68028739.82245676 105.18732 105.18565
2582590800000000.0 68385263.25336896 105.1873 105.18563
2596125700000000.0 68743688.77774389 105.18758 105.18591
2609731500000000.0 69103983.24675004 105.18778 105.18611
2623408600000000.0 69466142.8087223 105.18777 105.1861
2637157400000000.0 69830198.71535352 105.18776 105.1861
